product_id,Product Name,Actual Avg Weekly Sales,Prophet MAE,Prophet MAPE (%),Prophet Forecast (1w),Prophet Forecast (2w),SARIMAX MAE,SARIMAX MAPE (%),SARIMAX Forecast (1w),SARIMAX Forecast (2w)
11efb19b5978833098be02d8a60509dd,Monster Ultra Paradise Green Can 500ml 24pk,0.01,0.02,575946262498467.9,0.0,0.0,0.02,2459607400363301.0,0.01,0.01
11ef9fa9e86b7ef2ab600acdfb026a8f,Yellow Tail Bubbles 200Ml,0.0,0.02,151594524191582.3,-0.0,-0.0,0.02,3281775579933.69,0.0,0.01
11efac7d8c0b77ee9de206d48b37474b,Fireball Party Pack 10X50ml,0.01,0.05,1711672179995730.2,-0.01,-0.02,0.04,113639479809621.84,-0.01,-0.0
11ef9fa9e856b4feadc10acdfb026a8f,Peter Jackson 30S Gold classic 6pk,0.01,0.08,1342201132164428.8,0.01,0.03,0.08,3181028202488433.0,0.02,0.05
11ef9fa9e8ed766489ec0acdfb026a8f,Aromantiques Rose 750Ml 6Pk,0.03,0.17,5278978432243418.0,0.02,0.05,0.17,1.2860123995296432e+16,0.02,0.07
11ef9fa9e8cf00a8ae840acdfb026a8f,Pete's Pure Sauv Blanc 750Ml,0.0,0.09,362593044584381.5,0.0,0.0,0.08,198358788303448.75,0.0,0.01
11ef9fa9e8ed777281a50acdfb026a8f,Aromantiques Pinot Gris 750Ml 6Pk,0.02,0.33,671781376411598.1,0.02,0.04,0.33,3995103119315919.0,0.0,0.06
11ef9fa9e8ecc7f0a9070acdfb026a8f,Bundaberg Christmas Pudding 700Ml,0.01,0.09,2169729040517255.5,-0.0,-0.01,0.08,51620984930475.52,-0.01,0.05
11ef9fa9e8e2cc8c82ba0acdfb026a8f,Kraken Roast Coffee Spiced Rum 700Ml,0.0,0.08,2303806394012104.0,0.01,0.03,0.09,3972142256720291.5,0.02,0.03
11ef9fa9e8f7d244b15e0acdfb026a8f,Melbourne Vodka 700Ml,0.0,0.08,114059361600911.64,0.0,0.01,0.08,490779680059762.7,0.01,0.02
11ef9fa9e856e08cb7eb0acdfb026a8f,Sovereign Point Soft Fruity Red Cask 4.4L,0.01,0.25,884110840417056.5,0.0,0.01,0.25,862138611169624.5,-0.0,0.02
11ef9fa9e87f04e0b4cc0acdfb026a8f,Yarra Burn Prem Cuv Rose 750Ml,0.01,0.08,482853515080796.2,0.0,0.01,0.09,3438300288136204.5,0.01,0.03
11ef9fa9e8a74a9a95430acdfb026a8f,Handpicked Yarra Valley Merlot 750Ml,0.0,0.09,399236778522153.8,0.0,0.0,0.08,1235871524.67,-0.01,0.02
11ef9fa9e8b108e6bc890acdfb026a8f,Carlton Zero Can 375Ml,0.01,0.13,2203005319076650.8,-0.01,-0.01,0.13,9857751931919.7,-0.01,-0.0
11ef9fa9e8bae1d6a8b90acdfb026a8f,White Claw Hard Seltzer Pineapple 330Ml,0.01,0.1,3189227680663039.0,-0.01,-0.02,0.09,1196355582211365.0,-0.01,-0.01
11ef9fa9e8615292b9c80acdfb026a8f,Squealing Pig Pinot Noir Rose,0.01,0.09,2080117978029121.5,-0.01,-0.02,0.09,538760188808363.25,-0.01,0.01
11ef9fa9e857155c94e00acdfb026a8f,Yellow Tail Bubbles Rose 750Ml,0.01,0.04,521815319006179.2,-0.0,-0.0,0.04,719828745426891.2,0.01,0.01
11ef9fa9e8c4ce9eb00d0acdfb026a8f,Mother Energy Drink Can 500Ml 24Pk,0.01,0.02,154967862984684.25,-0.0,-0.0,0.02,1067962359030780.6,0.0,0.01
11ef9fa9e8568dee9c0f0acdfb026a8f,Little Fat Lamb Strawb 8% 375Ml Cn,0.02,0.17,3733496321033858.5,0.02,0.04,0.17,9507359410321300.0,0.03,0.06
11ef9fa9e8e3392497ca0acdfb026a8f,Grog Peach 6% Can 330Ml,0.01,0.08,4602800325352513.0,-0.02,-0.04,0.07,1427210683627190.5,-0.01,-0.01
11ef9fa9e86190ae9be30acdfb026a8f,Wirra Wirra Scrub Shiraz 750Ml,0.03,0.17,1493581742646923.2,0.01,0.02,0.17,8428438660404170.0,0.0,0.04
11ef9fa9e87f2538b10b0acdfb026a8f,Yellow Tail Big Bold Red 750Ml,0.04,0.04,4532326387767969.0,0.02,0.04,0.05,1.4889635367600266e+16,0.07,0.12
11ef9fa9e8ecd7fe8ab30acdfb026a8f,Grog Lemon Ice Can 330Ml,0.02,0.15,5221811265654915.0,-0.02,-0.05,0.13,1268344294798976.2,-0.02,-0.02
11ef9fa9e8a7317cb33b0acdfb026a8f,Grant Burge Gb88 Cabernet Sauvignon 750Ml,0.01,0.08,224928655950358.94,-0.0,-0.0,0.08,2687482686749855.0,0.02,0.03
11ef9fa9e8f7c8ee86460acdfb026a8f,Paktech 6Pk Can Handle,0.03,1.0,1190526512472717.0,0.04,0.08,1.0,2763863243618237.0,0.11,0.16
11ef9fa9e8a76174963c0acdfb026a8f,Wynns Black Label Cabernet Sauvignon 750Ml,0.01,0.09,566035692158619.9,-0.0,-0.0,0.09,1802193501132547.8,0.01,0.01
11ef9fa9e8f7835c86b00acdfb026a8f,Strongbow Dry 5% Bottle 355Ml,0.02,0.14,3417659702160278.0,-0.02,-0.03,0.13,1735276465170654.8,-0.01,0.0
11ef9fa9e87f29d485210acdfb026a8f,Galway Pipe Grand Tawny Port 750Ml,0.01,0.25,303123766042884.5,0.01,0.01,0.25,249091157138792.56,-0.01,0.01
11ef9fa9e8ceefaa999e0acdfb026a8f,78 Degrees Australian Whiskey 700Ml,0.01,0.09,1193912582247701.0,-0.0,-0.0,0.09,1536837368997794.0,0.0,0.01
11ef9fa9e8bb56e88b730acdfb026a8f,Pol Roger Brut Non Vintage,0.0,0.08,288830123833103.7,0.0,0.0,0.08,390558088934240.1,0.01,0.01
11ef9fa9e8c4a3eca06d0acdfb026a8f,Absolut Vodka Watermelon 700Ml,0.01,0.25,625726269067631.4,0.01,0.01,0.25,3024422073302488.5,-0.0,0.01
11ef9fa9e888e0b49ba80acdfb026a8f,St Huberts Stag Rose 750Ml,0.01,0.17,2824593064227129.5,0.02,0.04,0.17,3445375245610160.0,0.08,0.12
11ef9fa9e8f7464e821a0acdfb026a8f,Billsons Double Vodka Bad Apple 250Ml,0.01,0.84,551870130838337.3,0.05,0.1,0.83,492760830828452.56,0.29,0.66
11ef9fa9e892d98eb4690acdfb026a8f,Taylors St Andrews Chardonnay 750Ml,0.03,0.19,3315690951728270.5,0.01,0.02,0.18,4199341953788755.5,-0.03,0.0
11ef9fa9e8f79522b34a0acdfb026a8f,De Bortoli As Temptouriga750ml,0.0,0.08,135310094536103.47,0.0,0.0,0.08,213080161121942.03,0.01,0.01
11ef9fa9e8ed7718807b0acdfb026a8f,Aromantiques Gsm 750Ml 6Pk,0.02,0.17,1007296123234641.4,0.01,0.01,0.17,3825888519849637.5,-0.0,0.04
11ef9fa9e8bb5f26a5740acdfb026a8f,Bumbu Rum Xo 700Ml,0.0,0.08,106372924683570.16,0.0,0.0,0.08,995751588534169.0,0.0,0.02
11ef9fa9e8e337b2ac140acdfb026a8f,Ponting First Session Adelaide Hills Sauvignon Blanc 750Ml,0.0,0.08,25940188363576.77,0.0,0.01,0.08,874579331720627.2,-0.0,0.0
11efb77b11955efe83a602fdb925ef7b,Doritos Cheese Super Flamin Hot 170G,0.01,0.05,1252258617936945.0,-0.0,-0.01,0.05,2309109887446726.5,0.0,0.01
11ef9fa9e87f5c6a9b3f0acdfb026a8f,Wolf Blass Grey Label Cabernet Shiraz 750Ml,0.01,0.08,311573731460052.3,0.0,0.0,0.08,3555503917889146.0,0.01,0.03
11ef9fa9e85687d680330acdfb026a8f,Lindemans Bin 65 Chardonnay 750Ml,0.04,0.17,4677104164005702.0,0.02,0.04,0.17,1.4957605184968282e+16,0.04,0.12
11ef9fa9e8ceeb2cb1720acdfb026a8f,Bavaria Premium Holland 440Ml 24Pk,0.05,0.14,4386790337195691.5,-0.02,-0.04,0.13,5515650435235066.0,0.0,0.05
11ef9fa9e87560989d050acdfb026a8f,Gaetano D'aquino Prosecco 750Ml,0.12,0.88,3.943645634457696e+17,-0.53,-1.1,0.0,50.0,0.33,0.17
11ef9fa9e8f7414eb0f90acdfb026a8f,St Remy Xo Mini 50Ml,0.0,0.09,1362739837072660.5,-0.0,-0.01,0.08,197883683060614.12,0.01,0.01
11ef9fa9e888db32b8260acdfb026a8f,St Hubert The Stag Shiraz 750Ml,0.02,0.17,890233212585505.5,-0.0,-0.0,0.17,5556513178542536.0,-0.0,0.03
11ef9fa9e875105cba4b0acdfb026a8f,Bundaberg Lemon Lime Bitter Cn,0.01,0.09,1472778219343684.2,-0.0,-0.01,0.09,1537505735060409.5,0.0,0.01
11ef9fa9e8e33870bfb10acdfb026a8f,Hard Fizz Extra Grape Can 330Ml,0.01,0.05,3940853069659675.0,-0.02,-0.03,0.03,583555665348654.2,0.0,0.01
11ef9fa9e8f77fa688090acdfb026a8f,Mother Berry Energy Drink Can 500Ml,0.01,0.03,2844039559145878.0,-0.01,-0.03,0.03,779734734557980.0,-0.0,-0.01
11ef9fa9e8c4d0608c3e0acdfb026a8f,Mt Duneed Est Shiraz 750Ml 12Pk,0.01,0.04,814222181427218.5,0.0,0.01,0.05,3782125855073108.5,0.0,0.02
11ef9fa9e86b6dd6922a0acdfb026a8f,Woodford Reserve Mini 50Ml,0.01,0.04,315714963184027.3,-0.0,-0.0,0.04,518187495292187.8,0.0,0.01
11efb1acabb22c94a1e402d8a60509dd,Little Sammy Grenache 750Ml,0.01,0.08,735488014160278.5,0.0,0.01,0.08,1495220919060099.2,0.01,0.02
11ef9fa9e8a7097caa2f0acdfb026a8f,Buller Wines The Nook Shiraz 750Ml,0.03,0.04,2335196997966080.0,0.01,0.02,0.04,8222485771806547.0,0.05,0.09
11ef9fa9e87f5dbe80650acdfb026a8f,Buller Wines The Nook Pinot Grigio 750Ml,0.04,0.17,610962425780100.4,-0.0,-0.01,0.18,9505888763495010.0,0.02,0.07
11ef9fa9e86b95ccb18d0acdfb026a8f,Bird in Hand Sparkling Bt,0.02,0.17,1976007582205405.5,0.01,0.02,0.16,4195587739502399.0,0.01,0.04
11ef9fa9e8f784ba9f1d0acdfb026a8f,Carlton Dry Passionfruit Flavoured Cans 330Ml (Passed Date),0.09,0.32,4.698846253490784e+16,-0.24,-0.53,0.1,6793461028553502.0,-0.01,0.03
11ef9fa9e8c4d11497af0acdfb026a8f,Mt Duneed Spk De Blanc 750Ml 6Pk,0.01,0.33,135193112187403.47,0.02,0.03,0.33,1914707967110041.8,-0.01,0.0
11ef9fa9e86ba4b895bd0acdfb026a8f,Mumm Grand Cordon Nv 750Ml,0.01,0.09,2249951716480978.0,-0.01,-0.01,0.09,1515996246810115.8,-0.01,-0.01
11ef9fa9e8f741a88f8f0acdfb026a8f,De Bortoli Woodfired Tempranillo 750Ml,0.01,0.08,126741499116310.8,0.0,0.0,0.08,894608257542113.6,0.01,0.02
11ef9fa9e861284eb2c40acdfb026a8f,Cruiser Pom Pom Bt,0.03,0.16,9670561330391972.0,0.07,0.16,0.17,9122874332325854.0,0.12,0.19
11ef9fa9e8f78776bdd50acdfb026a8f,Fever Tree Yuzu Soda 200Ml,0.01,0.09,2035719600533369.5,-0.0,-0.01,0.08,1010918020954175.6,0.0,0.02
11ef9fa9e8ecdae29dbf0acdfb026a8f,Coopers Mixed Case 24Pk 375Ml,0.14,0.73,4.404738919890796e+16,-0.19,-0.42,0.63,3.7141477064088856e+16,0.04,0.13
11ef9fa9e8b10ef4a1fd0acdfb026a8f,Coca Cola Diet Coke Can 375Ml,0.01,0.03,2078847712900560.2,-0.01,-0.02,0.02,1727340489136793.8,-0.0,-0.0
11ef9fa9e8c4a77a9e130acdfb026a8f,Yalumba Y Series Pinot Noir 750Ml,0.05,0.09,2178782287931015.5,-0.02,-0.03,0.08,9629971404737542.0,0.04,0.07
11ef9fa9e8a7a65c92b80acdfb026a8f,Choya Golden Ume Fruit 650mL,0.04,0.05,2025433205433864.0,-0.01,-0.02,0.05,7741316388477956.0,0.02,0.07
11ef9fa9e88910c0ac720acdfb026a8f,Macallan A Night On Earth Nini Sum 700Ml 43%,0.02,0.09,2464558686778216.0,-0.01,-0.02,0.08,3344554400705701.0,-0.01,-0.0
11ef9fa9e8ece582a23e0acdfb026a8f,Divas Glades Lychee 700Ml,0.01,0.09,1221399686360730.0,-0.01,-0.01,0.08,234024137676501.06,0.0,0.01
11ef9fa9e8a786ae9cf10acdfb026a8f,Hennessy XO Cognac 700Ml,0.03,0.25,2961304157629433.5,0.02,0.04,0.25,7425023904243834.0,0.02,0.06
11ef9fa9e89356aca92b0acdfb026a8f,Winfield Opt 30S Gold Crush 6Pk,0.04,0.25,6739038876392030.0,0.03,0.07,0.27,2.0805566935026212e+16,0.04,0.14
11efb1acabea2f90827802d8a60509dd,Little Sammy Sauv Blanc 750Ml,0.06,0.09,1730151690785263.2,-0.01,-0.02,0.07,7777833470623192.0,0.05,0.09
11ef9fa9e85701b68ace0acdfb026a8f,West Coast Cooler Bt 250Ml 24Pk,0.05,0.1,3964611987262999.0,-0.02,-0.04,0.11,1.557949401593181e+16,0.01,0.06
11ef9fa9e856b3e6b9820acdfb026a8f,Peter Jackson 20S Blue Hybrid 10Pk,0.01,0.1,3877879838036791.5,0.02,0.05,0.11,8341508168454716.0,0.02,0.06
11ef9fa9e8610a2696c20acdfb026a8f,Southern Comfort And Cola Can 375Ml 30Pk,0.11,0.45,3.2599461738227624e+16,0.15,0.31,0.46,6.479291461973795e+16,0.16,0.44
11ef9fa9e8ff6004b6200acdfb026a8f,Peroni Nastro Azzuro Zero Bt 330Ml,0.02,0.16,7317455342333327.0,-0.02,-0.06,0.15,5176120312114114.0,-0.02,0.02
11efa632ccc087a8a6f602d8a60509dd,Mumm Cordon Rouge NV GB 750ml 6pk,0.02,0.1,3315690951718142.5,-0.01,-0.03,0.1,4199341953788757.0,-0.03,-0.0
11ef9fa9e8f7f01c9ca40acdfb026a8f,Johnnie Walker Blue Label Ice Chalet 750Ml,0.01,0.09,1254013872489904.8,-0.0,-0.0,0.09,915758903660874.6,0.0,0.04
11ef9fa9e89d6f4890840acdfb026a8f,Macallan 18Yo Double Cask 700Ml 6Pk,0.0,0.09,576094615226439.6,-0.0,0.0,0.08,289729862493074.25,0.0,0.01
11efa1581e07cf34a4db06fb1ac4ad25,Remy Martin Louis 13 700Ml,0.0,0.04,528728351415702.4,-0.0,-0.0,0.04,204589397001250.94,0.0,0.01
11ef9fa9e8bb5e7c94ff0acdfb026a8f,Third Wave White Rum 700Ml,0.0,0.05,852720194624056.5,-0.0,-0.0,0.04,257482225214251.56,-0.0,-0.0
11ef9fa9e87f2ca48eb70acdfb026a8f,Mcwill Hanwood 10Yo Grand Tawny Port 750Ml,0.01,0.08,737293575754759.1,0.0,0.01,0.08,3895455929262737.5,0.02,0.03
11ef9fa9e8b0eaaab6be0acdfb026a8f,Baileys 17% 50Ml,0.0,0.03,341655306959553.1,-0.0,-0.0,0.02,87135783891403.48,0.0,0.0
11ef9fa9e8b16f8eab080acdfb026a8f,Divas Diamond Passionfruit 8% Stub Can 330Ml,0.02,0.01,2468295169090534.5,-0.01,-0.02,0.01,3569212431026730.5,0.01,0.01
11ef9fa9e8baf996a3ec0acdfb026a8f,Mollys Irish Cream 1L,0.0,0.05,1189662480887313.8,-0.0,-0.01,0.04,749383618740217.2,-0.01,-0.0
11efae11de30617a9e0f06d48b37474b,Kopparberg Rose 330Ml Bottle (Rp),0.0,0.02,221327284853936.8,-0.0,-0.0,0.02,85588646175221.67,-0.01,0.0
11ef9fa9e89d2916ba300acdfb026a8f,Penfolds B150 Shiraz 2018 750Ml,0.0,0.09,590749762644519.4,0.0,0.0,0.08,390957154182313.0,0.0,0.01
11ef9fa9e8ff668aae140acdfb026a8f,Kirin Spcial Peach Sparkling 500Ml,0.01,0.02,236318682406791.4,-0.0,-0.0,0.02,948343554803098.6,0.0,0.01
11ef9fa9e893452cb12e0acdfb026a8f,Penfolds Bin 311 Chardonnay 750Ml,0.01,0.08,1384575837500038.0,0.01,0.02,0.08,2286244196009099.0,0.01,0.03
11ef9fa9e893745c88920acdfb026a8f,Absolut Vodka Peach 700Ml 6Pk,0.01,0.09,1290630720431992.5,-0.0,-0.0,0.08,625557072829344.4,0.0,0.0
11ef9fa9e87f076aa5120acdfb026a8f,Yellow Tail Procecco Rose 750Ml,0.0,0.09,1741965814207353.0,-0.01,-0.01,0.08,37799402822619.84,-0.01,0.0
11ef9fa9e87551acb6d50acdfb026a8f,Blue Pyrenees Midnight Cuvee 750Ml,0.0,0.09,1337394504724646.5,-0.0,-0.01,0.08,336571127255575.6,-0.01,0.0
11ef9fa9e84a01f0b76f0acdfb026a8f,Brown Brothers Moscato White Gold 750Ml,0.02,0.17,940863593966533.0,-0.0,-0.01,0.17,4218863643093233.5,-0.01,0.02
11ef9fa9e893554ea8830acdfb026a8f,Winfield 50G Gold Ryo 5Pk,0.0,0.2,329273159358297.6,0.02,0.03,0.2,891326978764701.5,0.03,0.08
11ef9fa9e856a9d2b6280acdfb026a8f,Opal Nera Sambuca 700Ml,0.0,0.17,208098717209409.3,0.0,0.01,0.17,957908179395961.0,-0.0,0.01
11ef9fa9e89d6e94bc830acdfb026a8f,Macallan 15Yo Double Cask 700Ml 6Pk,0.0,0.09,732408952840911.9,-0.0,-0.0,0.08,160930800324991.66,-0.0,0.0
11ef9fa9e874d3a88d9c0acdfb026a8f,1800 Anejo Tequila 700Ml,0.1,0.5,1.6002800357248632e+16,0.08,0.16,0.53,4.603082297566021e+16,0.17,0.39
11ef9fa9e8bb6ea8a4120acdfb026a8f,Becks Beer 4% Bt 330Ml 24Pk,0.04,0.12,849849901468816.4,0.01,0.01,0.12,6550201607485010.0,0.06,0.12
11ef9fa9e893218c85960acdfb026a8f,Divas Glades Blue Citrus 700Ml,0.01,0.09,1685146369302108.2,-0.01,-0.01,0.09,1331832803264910.0,-0.01,-0.0
11ef9fa9e89d45ae95110acdfb026a8f,Mcguigan Black Label Tempranillo 750Ml,0.07,0.12,8455918294880284.0,-0.05,-0.1,0.09,1.3831794650852124e+16,-0.0,0.02
11ef9fa9e8f7d57897040acdfb026a8f,Roaming Vintners Baro Shiraz 750Ml,0.0,0.17,51413473113749.18,0.01,0.01,0.17,1592785760349242.2,-0.0,0.01
11ef9fa9e86b6aac96c10acdfb026a8f,Wild Boar 9% Spiced Rum 500Ml,0.02,0.05,1926577574321738.2,-0.01,-0.02,0.05,3116264045315408.0,-0.01,0.0
11ef9fa9e8ff64c89daf0acdfb026a8f,Choya Flight 3 Plum Wine 180Ml,0.01,0.06,1116411983348463.1,-0.0,-0.0,0.05,189283040436273.56,-0.0,0.0
11ef9fa9e84a5bd29ce80acdfb026a8f,Gossips Shiraz Cabernet 750Ml,0.01,0.17,1709931409421769.2,-0.0,-0.01,0.17,810742170072929.0,0.0,0.01
11ef9fa9e8eccb92a9580acdfb026a8f,Absolut Mosaik Le 700Ml,0.01,0.08,99213681502561.48,0.0,0.0,0.08,850633737211719.0,0.01,0.02
11ef9fa9e8f7eba88e230acdfb026a8f,Louis Morette Grande Reserve Brut Champagne,0.01,0.09,695942295257440.4,-0.0,-0.0,0.09,952534454309131.6,-0.0,0.01
11ef9fa9e8ed5ad0ac2d0acdfb026a8f,Malibu Watermelon Lemon 250Ml,0.01,0.09,1229709933181327.2,-0.0,-0.01,0.08,408374778101036.5,0.0,0.01
11ef9fa9e8ed5cf694720acdfb026a8f,Chingu Soju Tropical 360Ml,0.05,0.3,2.4808202658537508e+16,0.12,0.24,0.31,3.754265116792036e+16,0.11,0.27
11ef9fa9e8e34e6488fd0acdfb026a8f,Preece Pinot Grigio 750Ml,0.01,0.09,2150351305254717.2,-0.01,-0.02,0.09,1423988620940511.5,0.0,0.0
11ef9fa9e86b9518b01d0acdfb026a8f,Wild Folk Shiraz Bt,0.01,0.17,388189281646311.06,0.01,0.01,0.17,5951084602124244.0,0.01,0.02
11ef9fa9e8bb5738a5250acdfb026a8f,Elephant In The Room Merlot,0.01,0.09,703336668318927.1,-0.0,-0.01,0.08,2718049257684713.0,-0.0,0.01
11ef9fa9e8b147849a2f0acdfb026a8f,Harcourt Apple Cider Sweet 375Ml,0.01,0.08,3539997652571222.0,-0.01,-0.03,0.06,1401761756919512.0,-0.01,-0.01
11ef9fa9e8933bd6a9c40acdfb026a8f,Rabbit Ranch Pinot Gris 750Ml,0.0,0.04,48945398950604.68,0.0,0.0,0.04,552982710773122.75,0.0,0.0
11ef9fa9e893049094060acdfb026a8f,La Maschera Pinot Grigio 750Ml,0.01,0.17,1227650444926760.5,0.01,0.02,0.17,3271295907182378.5,0.0,0.02
11ef9fa9e86b8956b9930acdfb026a8f,Ta Ku Pink Sauv Blanc 750Ml,0.01,0.09,1317793938210221.8,-0.0,-0.01,0.09,1888980537138753.5,0.0,0.01
11ef9fa9e89d3456a79f0acdfb026a8f,Ninth Island Pinot Noir 750Ml,0.01,0.08,317531251776006.56,0.0,0.0,0.08,718836082692594.0,0.0,0.01
11ef9fa9e8baffc2931f0acdfb026a8f,Hop Nation Rattenhund Pilsner Can 355Ml,0.01,0.13,1856291723142594.5,-0.01,-0.01,0.12,1231204110321694.5,0.01,0.01
11ef9fa9e89d9180bb9a0acdfb026a8f,Connemara Whisky 40% 700Ml,0.0,0.09,738994122131306.6,-0.0,-0.0,0.08,174601657405791.2,-0.0,0.0
11ef9fa9e8e3428eac9d0acdfb026a8f,Villa Maria Sparkling Cv Brut 750Ml 6Pk,0.0,0.09,773979192012857.8,-0.0,-0.0,0.08,456096489872176.25,0.0,0.0
11ef9fa9e89d2308ae580acdfb026a8f,Penfolds Bin 407 Cabernet Sauvignon 750ml,0.03,0.08,1713051337234017.2,0.01,0.02,0.09,7920468571706381.0,0.05,0.08
11ef9fa9e8c4bd5aad690acdfb026a8f,Brown Brothers Premium Cuvee,0.04,0.15,1.1664184827328852e+16,-0.06,-0.13,0.08,60386464380673.42,-0.06,-0.06
11ef9fa9e8ece910ba730acdfb026a8f,Kunizakari Lavender Plum Wine 9% 720Ml,0.01,0.25,388257822667787.7,0.02,0.03,0.25,1956683222650272.8,0.05,0.1
11ef9fa9e8ece9c4b7550acdfb026a8f,Tsukasabotan Shuzo Yuzu Wine 8% 720Ml,0.0,0.09,1113674974865622.9,-0.0,-0.01,0.09,49522561861923.23,0.0,0.01
11ef9fa9e8754900baf80acdfb026a8f,Batch & Bottle Reyka Cosmo 25% 500Ml,0.0,0.09,1041712144600332.0,-0.0,-0.0,0.09,727044840924236.4,0.0,0.01
11ef9fa9e8936b74a13e0acdfb026a8f,Red Rock Sea Salt Crisps 165G 12Pk,0.04,0.15,5454757136970597.0,-0.02,-0.05,0.13,4318345513700412.5,0.0,0.03
11ef9fa9e86146588f640acdfb026a8f,Disaronno Amaretto 700Ml,0.01,0.08,811905586462184.9,0.0,0.01,0.08,2501377009005603.5,-0.0,0.01
11ef9fa9e8f7d5149b290acdfb026a8f,Sierra Tropical Chilli Pf & Mango Licor Tequila 18% 700Ml,0.01,0.08,176772376785680.12,0.0,0.0,0.08,463905372600608.1,0.0,0.02
11ef9fa9e89d2a2e94480acdfb026a8f,Penfolds B138 Sgm 750Ml,0.01,0.08,80436358150992.48,0.0,0.01,0.09,1942346747722402.0,0.01,0.02
11ef9fa9e8f75cd8a5ef0acdfb026a8f,Hope Russian Stout 10.5% 375Ml Can 24Pk,0.01,0.04,316189974804225.6,0.0,0.01,0.05,4648874579354096.0,0.01,0.01
11ef9fa9e8ed63ae8bfc0acdfb026a8f,Yalumba Sc Bush Grenache 750Ml 6Pk,0.01,0.08,1064417331639522.5,0.01,0.01,0.09,4614863259997265.0,0.01,0.02
11efa3274cc5910a8f66060b7545a69d,Jameson shots,0.06,0.56,1.3861816184158862e+16,-0.03,-0.07,0.56,2.068491499907349e+16,-0.0,0.05
11ef9fa9e86b24cab3bd0acdfb026a8f,La Boheme Inter Pinot Noir Bt,0.01,0.08,377005450664704.56,0.0,0.01,0.09,3138066464835895.5,0.01,0.02
11efc40f8771b1f4846a02636efe5b8f,Aguardiente Amarillo de Manzanares Bottle 700ml,0.21,1.83,4.4518407910316024e+16,0.23,0.47,1.79,8.191575795433723e+16,0.01,0.51
11ef9fa9e8baf310a6190acdfb026a8f,Galliano Amaretto 28% 500Ml,0.0,0.04,180629912994561.7,0.0,0.0,0.04,1123977015119623.5,-0.01,-0.0
11ef9fa9e8e2bc8898000acdfb026a8f,Bright Brewery Affogato Stout,0.0,0.08,2395722338952304.5,0.01,0.02,0.09,3170966896063260.0,0.0,0.03
11ef9fa9e87f8fe69f740acdfb026a8f,Taylors Promised Land Cabernet Sauvignon 750Ml,0.0,0.08,101755163212061.19,0.0,0.0,0.08,963025665266397.1,0.01,0.02
11ef9fa9e87f9284a5ea0acdfb026a8f,Taylors Jaraman Shiraz 750Ml,0.04,0.17,2903242138785190.0,0.02,0.03,0.17,1.5196730786283794e+16,0.04,0.07
11ef9fa9e87f2c4ab1180acdfb026a8f,Yalumba Signature Cabernet Shiraz 750Ml,0.02,0.11,6546319651051348.0,-0.03,-0.05,0.1,3445704705202941.0,-0.01,-0.02
11efc57a802fec82b0b106093048f923,Rockford Barossa Shiraz 2019 750ml Bottle 12PK,0.0,0.04,711629063388668.1,-0.0,-0.0,0.04,81270364632553.6,-0.0,0.0
11ef9fa9e8bb52e2b1940acdfb026a8f,Scotchmans Hill Swan Bay Rose,0.01,0.04,3631120216212569.5,0.02,0.03,0.04,4906685330012939.0,0.02,0.05
11ef9fa9e89d5148826d0acdfb026a8f,Leftfield Pinot Noir 750Ml,0.0,0.08,338513151723492.5,0.0,0.01,0.09,1892750573057171.5,0.01,0.01
11ef9fa9e8baf2b69d8e0acdfb026a8f,Frangelico 350Ml,0.01,0.08,358777384896254.4,-0.0,-0.0,0.08,486736150058486.6,0.0,0.02
11ef9fa9e8cef932a27a0acdfb026a8f,Pepperjack Sauvignon Blanc 750Ml,0.07,0.52,4798514126941455.0,-0.02,-0.03,0.5,6467679385257802.0,0.02,0.03
11efc0969f0c3fea8ad50258937cfeaf,Martell Blue Swift Gift Pack 750Ml,0.54,1.03,2.0728717060628496e+17,-1.04,-2.14,0.33,5.705534429195504e+16,-0.09,-0.17
11ef9fa9e8f7a38c963f0acdfb026a8f,Smirnoff Ice Double Black Raspberry Crush 375Ml 24Pk,0.08,0.49,1.5151993222848434e+16,0.1,0.21,0.51,2.612277702171544e+16,0.13,0.41
11efc0969fd54746aa310258937cfeaf,Martell COG Cordon Bleu LNY25 LE 700Ml,0.16,0.17,8429399467681262.0,-0.06,-0.13,0.33,3.64349223873885e+16,0.04,0.11
11ef9fa9e89d404a95470acdfb026a8f,Hardys R&R Sem Sauv Blanc 1L,0.0,0.09,586286619277472.5,-0.0,-0.0,0.08,935226009921013.5,-0.0,0.0
11ef9fa9e8f7501c838b0acdfb026a8f,Midori Melon Liqueur 1L,0.0,0.04,83614805161740.95,0.0,0.0,0.04,249978243128266.84,0.0,0.01
11ef9fa9e87565acae2a0acdfb026a8f,Handpicked Italy Prosecco 750Ml,0.0,0.09,546311867149224.7,-0.0,-0.0,0.08,299527881627975.3,-0.0,0.01
11ef9fa9e8890990aa160acdfb026a8f,Auchentoshan Amer Oak W/Key 700Ml,0.0,0.08,154466068831767.9,0.0,0.0,0.08,795547780924640.9,0.0,0.01
11ef9fa9e89319949b320acdfb026a8f,Balvenie Caribbean Cask 14Yo 700Ml,0.0,0.09,417564306979512.56,-0.0,-0.0,0.08,368574841852593.06,-0.0,0.0
11ef9fa9e89d6e3aab1c0acdfb026a8f,Macallan 12 Yr Tripple Cask,0.01,0.1,2970820556716942.0,-0.01,-0.02,0.09,780598797382516.1,0.0,0.02
