product_id,Product Name,Actual Avg Weekly Sales,Prophet MAE,Prophet MAPE (%),Prophet Forecast (1w),Prophet Forecast (2w),SARIMAX MAE,SARIMAX MAPE (%),SARIMAX Forecast (1w),SARIMAX Forecast (2w)
11ef9fa9e8617f7e8bc60acdfb026a8f,Wolf Blass Red Label Cab Merlot 750Ml 6Pk,0.06,0.25,5900920758512209.0,0.03,0.05,0.25,1.7119355581300334e+16,0.03,0.15
11ef9fa9e856c8409e690acdfb026a8f,Sailor Jerry Spiced Rum 700Ml,0.04,0.17,3010065073836698.0,0.01,0.03,0.16,9785347697695552.0,0.04,0.1
11efb38693b1ef86a64b0205d53ad2d7,Coca Cola No Sugar Can 500Ml,0.01,0.02,18793830237718.63,-0.0,-0.0,0.02,116404581272136.9,0.01,0.02
11ef9fa9e86b33acb7000acdfb026a8f,Gordons Sicilin Lemon Bt 330Ml,0.0,0.08,297651017004675.0,0.0,0.0,0.08,65613642791500.96,0.02,0.04
11ef9fa9e8ce838a9b7e0acdfb026a8f,Hard Fizz Pina Calada,0.0,0.13,432453051690945.5,0.0,0.0,0.13,371511840263939.94,0.01,0.02
11ef9fa9e856b170935b0acdfb026a8f,Penfolds Bin 2 Shiraz Mataro 750Ml,0.0,0.09,1057721467082297.2,-0.0,-0.0,0.09,845634741152224.8,-0.0,-0.0
11ef9fa9e892d5eca7e30acdfb026a8f,Giesen Pure Light Sauvignon Blanc 750Ml,0.0,0.25,60495305933420.42,0.02,0.04,0.25,661041938150300.4,0.02,0.09
11ef9fa9e8a713ccabb00acdfb026a8f,De Bortoli Deen Vat 2 Shiraz 750Ml,0.02,0.17,2361676791634550.0,0.01,0.03,0.17,4610057840050927.0,0.05,0.08
11ef9fa9e8bb1dfeabd30acdfb026a8f,Travla Low Carb Mid Strength Lager Can 375Ml,0.0,0.12,514876449457113.06,0.01,0.02,0.13,968675178771166.0,0.02,0.05
11ef9fa9e856fd2e99130acdfb026a8f,Vickers London Dry Gin 700Ml,0.01,0.04,1716922960030890.2,0.01,0.02,0.05,5559158446549377.0,0.01,0.03
11ef9fa9e86b793ea9dc0acdfb026a8f,Little Creatures Hazy Juicy Ipa Can 375Ml,0.04,0.16,3120070485394983.5,0.01,0.03,0.16,1.3837523171388644e+16,0.02,0.08
11ef9fa9e8f7dcd083ee0acdfb026a8f,Geelong Gin 700Ml,0.02,0.51,1343211541574027.0,0.01,0.03,0.5,963012718352856.0,-0.03,0.01
11ef9fa9e87f1b1092630acdfb026a8f,De Bortoli Prem Cabernet Merlot Cask 4L,0.12,0.32,5.132237228340917e+16,0.23,0.48,0.36,8.148613389975734e+16,0.31,0.64
11ef9fa9e888c5ac831c0acdfb026a8f,Swan Bay Shiraz 750Ml,0.02,0.05,830380505698072.6,-0.0,-0.01,0.05,5314927422761557.0,0.02,0.04
11ef9fa9e8ff6ba884a60acdfb026a8f,Suntory -196 Lemon Can 24Pk (Passed Date),0.59,0.73,4.0824252000138664e+16,-0.29,-0.62,0.69,1.5748562782816816e+17,0.24,0.46
11ef9fa9e8610f9e81e30acdfb026a8f,Jack Daniels & Cola 500Ml Can,0.35,0.42,100.71,0.02,0.03,0.24,56.39,0.47,0.77
11ef9fa9e8756304aa020acdfb026a8f,Grant Burge Pinot Noir Chardonnay Nv 750Ml,0.04,0.17,798349037893577.0,-0.0,-0.01,0.17,7069083491986503.0,0.01,0.06
11ef9fa9e8f76476b6ff0acdfb026a8f,Fatv Vension Jerky Buck A Licious 30Gr,0.09,0.64,2.6413142091624852e+16,-0.08,-0.18,0.55,2.1713014825234036e+16,0.05,0.16
11ef9fa9e888e83e9da10acdfb026a8f,Squealing Pig Pinot Noir 375Ml,0.01,0.06,3230800323103074.5,-0.01,-0.03,0.04,10358149290271.14,0.01,0.01
11ef9fa9e87517f094940acdfb026a8f,McGuigan Zero Sauv Blanc 750mL,0.02,0.09,1070780839583894.1,-0.0,-0.01,0.08,3150516160263169.0,0.02,0.03
11ef9fa9e8f7dc7685150acdfb026a8f,Greasy Fingers Chard 750Ml,0.01,0.09,783708699869255.1,-0.0,-0.0,0.08,771777402146615.4,-0.0,0.01
11ef9fa9e87f8b8684850acdfb026a8f,Taylors Promised Land Shiraz 750Ml,0.03,0.2,7268421982366558.0,-0.03,-0.07,0.17,285799399219977.5,-0.02,-0.01
11ef9fa9e84a40acb55a0acdfb026a8f,Eaglehawk Shiraz Merlot Cabernet 750Ml 6Pk,0.02,0.33,2335106880612547.0,0.02,0.04,0.34,6398371741476099.0,-0.01,0.02
11ef9fa9e888fe3c97c00acdfb026a8f,Walking Birds Sauvignon Blanc 750Ml,0.06,0.08,2.138982644467872e+16,0.08,0.16,0.09,3.3217518247993624e+16,0.14,0.29
11ef9fa9e875713c88bd0acdfb026a8f,Mionetto Prosecco Doc 750Ml,0.02,0.17,4772693624292486.0,0.02,0.05,0.16,8847431508361655.0,0.03,0.06
11ef9fa9e8e2b3f092020acdfb026a8f,Nericon Pinot Noir 750Ml,0.01,0.04,1033981111034265.9,0.01,0.01,0.04,674061376412624.2,0.0,0.02
11ef9fa9e89da4b8b2da0acdfb026a8f,Beach Days Cabernet Merlot 750Ml,0.02,0.08,22029869683645.23,0.0,0.0,0.08,3069176926486092.0,0.0,0.04
11ef9fa9e8c509ae9f4c0acdfb026a8f,The Drover Pinot Grigio 750Ml,0.01,0.38,1686943272264238.0,0.0,0.0,0.38,221566903168012.5,-0.0,0.02
11ef9fa9e89d32ee87a00acdfb026a8f,No Evil Organic Shiraz 750Ml 6Pk,0.01,0.01,3411763085752555.0,-0.01,-0.02,0.0,2144469566852795.2,-0.01,-0.01
11ef9fa9e874fa9ab0030acdfb026a8f,Olmeca Altos Plata 700Ml,0.02,0.1,3466155179627133.0,-0.01,-0.03,0.08,561866942045278.25,-0.0,0.01
11ef9fa9e8f7906882bd0acdfb026a8f,Bell鈥檚 Clare Valley Riesling 750Ml,0.0,0.05,1207146420796408.5,-0.0,-0.01,0.04,723390202931228.4,-0.0,-0.0
11ef9fa9e856cb7486820acdfb026a8f,Six Foot Six Pinot Noir Btl,0.05,0.17,868648728097985.4,0.0,0.01,0.18,1.320109708582949e+16,0.04,0.11
11ef9fa9e89d4e82a9c50acdfb026a8f,Lindermans Gentlemans Collection Cabernet Sauvignon 750Ml,0.01,0.17,145325668948483.3,0.01,0.01,0.17,2558463182158727.0,-0.01,0.0
11ef9fa9e8e331b8bbca0acdfb026a8f,Olmeca Altos Margarita Watermelon Can 330Ml,0.01,0.1,169346184142230.66,0.0,0.0,0.1,3093775441985784.0,0.01,0.02
11ef9fa9e8ff60b88fd10acdfb026a8f,Tahbilk Cabernet Sauvignon 750Ml,0.02,0.08,1446355348625676.5,0.01,0.02,0.09,5400058498592301.0,0.02,0.05
11ef9fa9e8933d3493100acdfb026a8f,Pikes Riesling 750Ml,0.04,0.08,4502782447485576.5,0.02,0.04,0.1,1.7232009432712468e+16,0.06,0.12
11ef9fa9e892dc0eab600acdfb026a8f,Grant Burge Gb19 Sauvignon Blanc 750Ml,0.01,0.09,435735513248707.6,0.0,0.0,0.08,1817210912679737.5,-0.0,0.0
11ef9fa9e8d942f280830acdfb026a8f,Grant Burge Prosecco Rose Nv 750Ml,0.02,0.33,2166295959070687.5,0.02,0.04,0.34,5993379486065141.0,-0.01,0.03
11ef9fa9e849f9b29d7d0acdfb026a8f,Boags Draught Bt,0.09,0.51,3.00129041121366e+16,0.18,0.37,0.57,4.555917081722327e+16,0.31,0.58
11ef9fa9e8a721648b5f0acdfb026a8f,Exs Ohs Shiraz 750Ml,0.01,0.04,951073817078585.8,0.0,0.01,0.04,2300399287220302.5,0.01,0.02
11ef9fa9e86b655c8cde0acdfb026a8f,Kilkenny Draught Ale Can 440Ml,0.11,0.11,3052605115555838.0,-0.02,-0.05,0.16,2.596559045042725e+16,0.02,0.14
11ef9fa9e8ff6eb48ec40acdfb026a8f,Mt Duneed Est Prosecco 750Ml,0.02,0.26,2768827746294165.0,-0.01,-0.02,0.26,3795191338338065.0,-0.03,-0.01
11ef9fa9e892fb1cb8370acdfb026a8f,Jacobs Creek Reserve Chardonnay 750Ml,0.08,0.16,3.103618040346543e+16,0.13,0.27,0.15,5.051653743480354e+16,0.18,0.38
11ef9fa9e849eed6a3270acdfb026a8f,Baron Samedi Spiced Rum 700Ml,0.01,0.08,296324989711375.06,0.0,0.0,0.08,117468835436847.19,-0.0,0.01
11ef9fa9e86182d08ba80acdfb026a8f,Yalumba Barossa Shiraz Bt,0.04,0.1,4231976917733054.0,-0.02,-0.04,0.1,8009883695085717.0,0.0,0.02
11ef9fa9e8613398909e0acdfb026a8f,Maison Rose 750ml,0.01,0.05,1174939625905506.8,-0.01,-0.01,0.04,106641031475110.4,-0.0,-0.0
11ef9fa9e88933de8eba0acdfb026a8f,Rothmans 20S Cool Crush Gold 10Pk,0.02,0.11,2656541758208077.5,-0.01,-0.02,0.09,30504543533777.96,-0.01,-0.01
11ef9fa9e8756fa283080acdfb026a8f,Mateus Rose 750Ml,0.03,0.17,349247297245634.1,0.0,0.01,0.17,1.142856365089507e+16,0.01,0.03
11ef9fa9e87f0a9e91540acdfb026a8f,Beach Days Chardonnay 750Ml,0.02,0.05,1222968165991374.5,-0.01,-0.01,0.05,5556134919274109.0,0.03,0.05
11ef9fa9e8e3116a89940acdfb026a8f,Hard Fizz Extra Raspberry 330Ml,0.03,0.28,6182040789956653.0,-0.02,-0.04,0.26,4494763772950938.5,-0.03,-0.03
11ef9fa9e89345869b8b0acdfb026a8f,Bond Street 25S Gold 8Pk,0.02,0.08,4426245649899480.5,-0.02,-0.04,0.06,789563957661124.5,-0.0,0.01
11ef9fa9e86b11bab7ba0acdfb026a8f,Master Of Mixers Pina Colad 1L,0.01,0.09,488691917801419.3,-0.0,-0.0,0.08,898971916479692.8,0.01,0.01
11ef9fa9e8567c32b5d70acdfb026a8f,Jose Cuervo Margarita Mix 1L,0.03,0.26,1226264182740527.2,0.0,0.0,0.26,9956498989473912.0,-0.01,0.02
11ef9fa9e8e2ff4093800acdfb026a8f,Amongst The Cloud Pinot Gris 750Ml,0.01,0.04,4105801530549913.5,0.02,0.04,0.04,7091290510315175.0,0.03,0.06
11ef9fa9e89d57f6acb40acdfb026a8f,Kilarni Estate Gsm 750Ml,0.02,0.12,5579307347858575.0,0.03,0.06,0.13,1.2090724676714824e+16,0.02,0.07
11ef9fa9e892f07c93af0acdfb026a8f,Sticks Chardonnay 750Ml,0.01,0.17,1080510433226895.8,-0.0,-0.0,0.17,1907166496392213.8,-0.01,-0.0
11ef9fa9e8f78ceeb0720acdfb026a8f,Smirnoff Ice Double Black 8% Cans 24Pk 250Ml (Short Date),0.06,0.23,3.0315396722795876e+16,-0.14,-0.31,0.12,8658434225904164.0,-0.01,-0.03
11ef9fa9e8f77bdcad040acdfb026a8f,Great Northern Super Crisp Block Can 375Ml (Short Date),0.02,0.07,3.0237986371023868e+16,-0.07,-0.15,0.0,530371492716688.9,-0.0,-0.0
11ef9fa9e8bb380cb14c0acdfb026a8f,Brick Lane One Love Pale Ale Can 355Ml,0.0,0.09,1145495566427815.5,-0.0,-0.01,0.08,344845634456959.6,-0.0,0.0
11ef9fa9e856c9b2b5860acdfb026a8f,Shaw And Smith Sauv Blanc 750Ml Btl,0.07,0.21,684578526212952.8,-0.0,-0.0,0.21,1.6428678591513704e+16,0.05,0.14
11ef9fa9e8bb0ac6a0370acdfb026a8f,Mountain Goat Billy The Mid 3.5% Can 375Ml,0.03,0.13,762953971013615.5,-0.01,-0.01,0.14,9030426789735030.0,0.05,0.07
11ef9fa9e86193249b920acdfb026a8f,Brown Brothers Prosecco Btl 200Ml,0.04,0.02,1572326876933022.5,0.0,0.01,0.03,1.3173261134229612e+16,0.07,0.13
11ef9fa9e861a92299f10acdfb026a8f,Gage Roads Single Fin Summer Ale Can 330Ml,0.03,0.26,2017661428867334.5,-0.0,-0.01,0.24,4197045182182986.0,-0.02,0.0
11ef9fa9e8bb41a8a2600acdfb026a8f,Cbco South West Sour 375Ml,0.02,0.13,1249765528316637.0,-0.0,-0.01,0.12,3854327206641258.5,0.0,0.02
11ef9fa9e87f5a9e94650acdfb026a8f,Buller Wine The Nook Chardonnay 750Ml,0.02,0.05,1299797506783764.8,-0.01,-0.01,0.04,2262035160600757.5,0.01,0.03
11ef9fa9e86b9626b6c40acdfb026a8f,Bird In Hand Sauv Blanc Bt,0.01,0.08,1254507748728439.8,0.01,0.01,0.08,1006506815861412.8,0.02,0.03
11ef9fa9e89d996497de0acdfb026a8f,Alkoomi Icon Blackbutt Red 750Ml,0.01,0.25,2746653141206534.5,0.02,0.04,0.25,5246141204359805.0,0.01,0.02
11ef9fa9e892fc2aa1b70acdfb026a8f,Jim Barry Watervale Riesling 750Ml,0.08,0.08,516299848725855.56,-0.0,-0.01,0.1,2.2748665596242424e+16,0.07,0.15
11ef9fa9e892f946a1210acdfb026a8f,Jacobs Creek Cool Harvest Sauvignon Blanc 750Ml,0.04,0.08,239840693493386.3,-0.0,-0.01,0.08,7028303383931437.0,0.01,0.05
11ef9fa9e8a7312287da0acdfb026a8f,Grant Burge Gb56 Shiraz 750Ml,0.04,0.08,3687277197620194.5,0.01,0.03,0.08,1.2655457633892068e+16,0.05,0.11
11ef9fa9e87f945aa4f60acdfb026a8f,Buller Wines The Nook Rose 750Ml,0.01,0.05,2731795278334749.5,-0.01,-0.02,0.05,547231196132039.9,-0.01,-0.0
11ef9fa9e84a35d09b170acdfb026a8f,Cruiser Sunny Orange Passionfruit Bt 275Ml,0.01,0.09,2285972432061640.5,-0.0,-0.01,0.09,2491151655729634.5,0.02,0.02
11ef9fa9e8ed53be89360acdfb026a8f,Mt Duneed Est Rose 750Ml,0.01,0.05,2123831428477036.2,-0.01,-0.02,0.04,40405492704747.09,-0.01,-0.0
11ef9fa9e86b247084ad0acdfb026a8f,Good Tides Hard Seltzer Sparkling Water & Lemon Lime,0.05,0.12,2877171672287339.0,-0.01,-0.03,0.11,8503594336146980.0,0.0,0.06
11ef9fa9e86151d499970acdfb026a8f,Tempus Two Cab Sauv 750Ml,0.01,0.08,615986519718831.9,0.01,0.01,0.09,2849526980122565.5,0.02,0.03
11ef9fa9e8893a32a2a30acdfb026a8f,St Remy Brandy 700Ml,0.06,0.17,8119883570228717.0,0.04,0.07,0.17,2.2380591466605036e+16,0.09,0.19
11ef9fa9e856a70c93eb0acdfb026a8f,Nobbys Cashews 50G,0.05,0.09,1073491583779923.5,-0.0,-0.01,0.1,1.3242135551184276e+16,0.03,0.07
11ef9fa9e8ff7ac686c90acdfb026a8f,Coopers Xpa Ltd Rel Can 440Ml,0.01,0.18,2865171577892592.0,-0.01,-0.02,0.17,942458320944595.1,-0.01,-0.0
11ef9fa9e84a5e5cb33b0acdfb026a8f,Great Northern Lager Original 4.2% Bt 700Ml,0.03,0.12,2390588748156643.0,0.01,0.02,0.12,6067041638018624.0,0.04,0.11
11ef9fa9e87f45a4af5f0acdfb026a8f,Wyndham Est Bin 555 Shiraz 750Ml,0.03,0.18,3016494777065294.0,-0.01,-0.02,0.18,6579286017057174.0,0.01,0.03
11ef9fa9e89341eeab720acdfb026a8f,Pepperjack Chardonnay 750Ml,0.11,0.61,4889931482829576.0,-0.02,-0.05,0.56,1.0471755641982598e+16,-0.0,0.11
11ef9fa9e8c4df7e87e20acdfb026a8f,Red Rock Deli Sweet Chilli & Sour Cream  90G,0.05,0.09,2100113074453223.0,-0.01,-0.02,0.09,9021857727016578.0,0.02,0.08
11ef9fa9e8f768e08a350acdfb026a8f,Stoneleigh Lighter In Alcohol Sauv Blanc 750Ml,0.03,0.25,1.2058250875261652e+16,0.06,0.11,0.26,2.130821833204845e+16,0.04,0.14
11ef9fa9e888c60698f20acdfb026a8f,Devils Corner Pinot Noir Rose 750Ml,0.01,0.09,2118066159071048.8,-0.01,-0.02,0.08,1155344578662297.8,-0.01,-0.0
11ef9fa9e87f486a85780acdfb026a8f,Wolf Blass Yellow Label Shiraz 750Ml,0.01,0.08,8686275775494294.0,0.04,0.09,0.09,1.0605200721998944e+16,0.08,0.12
11ef9fa9e8ff6842841b0acdfb026a8f,Echigo Sekkobai Junmai 720Ml,0.01,0.04,891580222303686.0,0.0,0.01,0.04,1873482359441043.2,0.01,0.02
11ef9fa9e8754130ba810acdfb026a8f,Charm Malgeun Soju Rasperry  Btl 360Ml,0.02,0.06,1988531656703899.2,-0.01,-0.02,0.06,3008095475266715.5,0.0,0.02
11ef9fa9e8ed6ae8bacf0acdfb026a8f,Muhak Good Day Peach Pink Soju Bt 360Ml 20Pk,0.05,0.04,4129077107811039.0,-0.03,-0.06,0.03,9974072186985436.0,-0.0,0.03
11ef9fa9e86b7772a2620acdfb026a8f,Brown Brothers Origins Sauv Bl,0.01,0.17,575363032946072.1,0.01,0.01,0.17,577929615019391.9,0.02,0.06
11ef9fa9e874fd108a570acdfb026a8f,Jacobs Creek Market Hall Pinot Grigio 750Ml 6Pk,0.01,0.09,2508704048673695.5,-0.01,-0.02,0.08,307438135152035.8,-0.02,-0.01
11ef9fa9e889338e80e10acdfb026a8f,Rothmans 20S Cool Crush Blue 10Pk,0.02,0.26,1210175912275751.8,0.0,0.01,0.25,1925219036132877.8,-0.02,-0.0
11efb1acabb1cbb4b7f002d8a60509dd,Little Sammy Pinot Gris 750Ml,0.02,0.14,4084142312455563.5,-0.02,-0.04,0.12,1558941265085794.8,-0.0,-0.01
11ef9fa9e8d91fa2b7a00acdfb026a8f,100 Pipers Deluxe Scotch Whisky,0.0,0.04,285469014308903.9,0.0,0.0,0.04,1091692068789065.4,-0.0,0.0
11ef9fa9e85724aca2b40acdfb026a8f,County Bourbon 700Ml,0.02,0.09,2306217194450836.5,-0.01,-0.02,0.08,2237132800634586.8,-0.0,0.01
11ef9fa9e8e2e3b69fc80acdfb026a8f,Suntory Strong Zero 9% Double Pear 350Ml,0.0,0.05,793692982427350.4,-0.0,-0.01,0.04,65493791441817.79,-0.0,-0.0
11efb6daace74904832b0608b1b9cdd7,Zombie Chews Grape 28G,0.01,0.01,1463670479589703.8,-0.01,-0.01,0.01,53688283086343.62,0.0,0.0
11ef9fa9e8894d0689ca0acdfb026a8f,Ruffled Feather Shiraz 750Ml 12Pk,0.0,0.04,284436839920116.75,-0.0,-0.0,0.04,121169577005315.62,0.0,0.0
11efb6d9699f3036a1570608b1b9cdd7,Hi Chew Stick Green Apple 57G,0.01,0.09,1286720332140886.2,-0.0,-0.01,0.08,1146243746539409.5,0.0,0.02
11ef9fa9e8cec6e2bbb70acdfb026a8f,Johnnie Walker Black Label Gp 700Ml 12pk,0.0,0.05,1063455435406957.0,-0.0,-0.01,0.04,210886765926366.0,-0.01,-0.01
11ef9fa9e8a73b86a3090acdfb026a8f,Lotte Chum Churum Apple Soju 360Ml 20Pk,0.01,0.05,513509317041953.8,0.0,0.0,0.05,2178491521324886.0,0.02,0.03
11ef9fa9e87f387090b70acdfb026a8f,Southern Creek Crisp Dry White 4L,0.07,0.13,226905862196456.53,-0.01,-0.01,0.13,1.7751699612507766e+16,0.07,0.14
11ef9fa9e8ce9258a0840acdfb026a8f,Penfolds Bin 389 Holiday Cabernet Shiraz Gift Box,0.13,0.73,3.682307140260879e+16,0.22,0.49,0.72,3.288931916987943e+16,0.4,0.68
11ef9fa9e856a4faaab90acdfb026a8f,Mountain Goat Summer Ale Can 375Ml 24Pk,0.04,1.15,4599995034251003.0,0.04,0.08,1.14,5351291588844368.0,0.05,0.24
11ef9fa9e8d9351486630acdfb026a8f,Coopers Pacific Ale 375Ml Can 24Pk,0.03,0.33,1641392560478221.2,0.01,0.03,0.34,7244623397539178.0,-0.02,0.04
11ef9fa9e84a4bba83e90acdfb026a8f,Galliano Black Sambuca Liqueur 700Ml,0.03,0.09,505856386070451.44,-0.0,-0.0,0.09,6694787607822753.0,0.03,0.05
11ef9fa9e84a6906b2f30acdfb026a8f,Hendricks Gin 700Ml 6Pk,0.03,0.68,3977372452324466.5,0.01,0.02,0.68,5128429653420908.0,-0.09,-0.07
11ef9fa9e8f78be0b7130acdfb026a8f,Royal Vodka 150Ml,0.01,0.04,748212580475790.9,0.0,0.01,0.04,2831737239868536.5,0.01,0.03
11ef9fa9e8d8969ab5dd0acdfb026a8f,Poet Country Lager 375Ml,0.0,0.02,832430456510687.0,-0.0,-0.01,0.02,572250288552676.0,-0.0,-0.0
11ef9fa9e8e2b44aa6750acdfb026a8f,2 Monkeys Cabernet Merlot 750Ml,0.03,0.04,497689589714103.0,-0.01,-0.01,0.04,6535715132853418.0,0.03,0.05
11ef9fa9e87f323a82c70acdfb026a8f,Renmano Premium Tawny Port Cask 2L,0.04,0.33,1.0080022067780956e+16,0.05,0.11,0.33,2.046806717700499e+16,0.02,0.12
11ef9fa9e856bd00ad0a0acdfb026a8f,Ratu 8Yo Signature Rum 700Ml,0.05,0.24,3.4729989492145656e+16,-0.05,-0.11,0.08,235929654.28,0.06,0.28
11efb1acab84f0f8b92906b1bc894a93,Lucky Lips Prosecco 750Ml,0.01,0.18,2203923013510767.2,-0.01,-0.01,0.17,3080757995643204.0,0.03,0.08
11ef9fa9e888f7f28c980acdfb026a8f,Wolf Blass Red Label Pinot Grigio 750Ml,0.01,0.04,33172407505426.06,0.0,0.0,0.04,1931132226640982.5,0.03,0.04
11ef9fa9e8bb5dc8a4000acdfb026a8f,Mj Crown Gin,0.02,0.13,2179518609364707.5,-0.01,-0.02,0.12,3051922819060120.0,0.01,0.02
11ef9fa9e84a2018ac8b0acdfb026a8f,Chambord Liqueur 500Ml,0.02,0.25,1239403616981161.2,0.01,0.02,0.25,7011439049022826.0,0.0,0.03
11ef9fa9e8618b4ab68c0acdfb026a8f,Kooba Soft Red 4L,0.01,0.13,1076651509042283.2,-0.0,-0.0,0.13,1280803562252189.8,0.01,0.03
11ef9fa9e8e3445ab8f60acdfb026a8f,Fatv Beef Jerky Hot N Spicy 30Gr,0.16,1.02,4964619547645245.0,0.01,0.03,1.04,4.3570376847117464e+16,0.24,0.39
11efb6da0b294fd6840a02fdb925ef7b,Hi Chew Stick Grape 57G,0.02,0.05,2265823736067352.5,-0.01,-0.02,0.04,2947729244017122.5,0.0,0.0
11efb6da2e956d9291a10608b1b9cdd7,Hi Chew Stick Cola 57G,0.01,0.05,1145717469605429.0,-0.0,-0.01,0.04,650527090965591.4,0.01,0.02
11efb779da34d4a4a8fa02fdb925ef7b,Benediktiner Weissbier 4Pk Can 500Ml,0.07,0.13,2.446009187391885e+16,-0.12,-0.25,0.04,8411411126709955.0,-0.05,-0.11
11ef9fa9e85689fcacc30acdfb026a8f,Little Fat Lamb 1.25L Ginger Fire,0.03,0.14,3871349913826654.0,-0.02,-0.04,0.12,2571932537130045.5,-0.01,0.01
11ef9fa9e856af68b5d10acdfb026a8f,Passion Pop Pink 750Ml,0.02,0.11,5893583837601066.0,-0.02,-0.05,0.1,2359791322870100.5,-0.01,-0.01
11efa162a8c98f688a1706fb1ac4ad25,Baileys Chocolate Irish Cream Liqueur 700ml 6pk,0.01,0.08,744907439312370.0,0.01,0.01,0.09,4346898355393858.5,0.0,0.02
11ef9fa9e8d89636a6040acdfb026a8f,Brick Lane Hi Fi Lager 355Ml,0.09,0.64,3363433839004429.0,-0.01,-0.02,0.66,2.1625037707547344e+16,-0.02,0.08
11ef9fa9e8890ba2b54e0acdfb026a8f,Glenfiddich Gran Reservea 21Yo 700Ml,0.01,0.08,2192993416684230.0,0.01,0.02,0.08,3819330965943321.0,0.03,0.05
11ef9fa9e87f64c690040acdfb026a8f,Catalina Sands Sauvignon Blanc 750ml,0.02,0.08,1246275156588707.0,0.0,0.01,0.09,7355418722462927.0,0.01,0.05
11ef9fa9e8a73f1485470acdfb026a8f,Lotte Liquor Chum Churum Citron Soju Bt 360Ml 20Pk,0.01,0.02,923037425794092.4,0.0,0.01,0.02,1991104691389313.8,0.01,0.03
11ef9fa9e87541e4a6a50acdfb026a8f,Charm Malgeun Soju Watermelon Btl 360Ml,0.03,0.07,5085552948660748.0,-0.02,-0.05,0.06,1926719806183998.8,-0.0,0.03
11ef9fa9e86b1a98b4560acdfb026a8f,Dee Vine Estate Range Pinot Grigio 750Ml,0.02,0.04,685618953116733.9,0.0,0.01,0.05,9165398285711994.0,0.01,0.04
11ef9fa9e849e18ebaa40acdfb026a8f,Agwa De Bolivia Coca Leaf Herbal Liquor 700Ml,0.01,0.08,657133270780079.6,0.0,0.01,0.08,3495652500874931.0,0.02,0.03
11ef9fa9e8890256802a0acdfb026a8f,D'aquino's Brandy 150Ml,0.01,0.13,1185406659123362.2,0.0,0.01,0.13,607869600979070.5,0.03,0.1
11efb1acabe94c7eb61302d8a60509dd,Little Sammy Shiraz 750Ml,0.02,0.04,516554833679299.3,-0.0,-0.01,0.04,2240553338122559.0,0.02,0.03
11ef9fa9e8ecd86280e90acdfb026a8f,Sour Puss Sour Cola 700Ml,0.07,0.33,1434132709073487.0,0.01,0.02,0.33,1.9982449885797764e+16,0.05,0.12
11ef9fa9e84a42149c120acdfb026a8f,Espolon Blanco Tequila 700Ml,0.04,0.17,479989209128863.75,0.0,0.01,0.17,9196820497111778.0,0.03,0.08
11ef9fa9e84a426eadfa0acdfb026a8f,Espolon Reposado Tequila 700Ml,0.02,0.08,49686119163826.48,0.0,0.0,0.09,3101153336186962.0,0.01,0.03
11ef9fa9e856e618bb220acdfb026a8f,Stoneleigh Marlborough Pinot Noir,0.01,0.08,64482898137436.42,0.0,0.0,0.08,2393816277196927.0,0.01,0.04
11ef9fa9e89d4bc688ad0acdfb026a8f,Little Giant Pinot Noir 750Ml,0.04,0.58,4613293466441196.0,0.03,0.06,0.57,1.172700496392906e+16,-0.02,0.08
11efb1acabb095788f8c02d8a60509dd,Little Sammy Pinot Noir 750Ml,0.03,0.04,4566990800863875.0,0.02,0.04,0.04,1.1196640647620318e+16,0.05,0.09
11ef9fa9e8ff5fb4b5850acdfb026a8f,Asahi Super Dry Zero Btl 330Ml,0.09,0.35,2073401284561239.8,-0.0,-0.01,0.33,2.710134892376405e+16,0.1,0.24
11ef9fa9e87f1ee4976a0acdfb026a8f,De Bortoli Prem Semillon Sauvignon Blanc Cask 4L,0.03,0.33,3384010930841227.0,0.02,0.04,0.35,1.4242750762404338e+16,0.02,0.07
11ef9fa9e8e2c99eb2ea0acdfb026a8f,Byron Bay Can,0.26,0.3,6.132542659051493e+16,-0.3,-0.62,0.09,1.2618125052457894e+16,0.02,0.09
11ef9fa9e86b3b22a9840acdfb026a8f,Haku Vodka 700Ml,0.03,0.17,1499662923495161.2,0.01,0.02,0.17,7183511436422498.0,0.01,0.05
11ef9fa9e8619df688e00acdfb026a8f,Real Mccoy 440Ml Cn 24Pk,0.02,0.04,476830247741382.94,-0.01,-0.01,0.05,4503376515364515.0,0.04,0.04
11ef9fa9e8933a7897160acdfb026a8f,Richmond Grove Bay Of Stones Chardonnay 750Ml,0.01,0.08,743930321042700.2,0.01,0.02,0.08,2458633154935233.0,0.02,0.05
11ef9fa9e86b972a8e7f0acdfb026a8f,Chivas Regal 15Yo 700Ml,0.01,0.08,63269699373052.04,-0.0,-0.0,0.09,2269342685880467.5,0.01,0.01
11ef9fa9e874d466803b0acdfb026a8f,Cruiser Sugar Free Strawberry Water Bt,0.02,0.19,4143480503450798.5,-0.02,-0.04,0.17,139125739821151.81,-0.02,-0.02
11efb6d9951d36048caf06be9cbdc845,Hi Chew Stick Mango 57G,0.01,0.13,213442930957228.72,0.0,0.01,0.12,2954926171273547.0,-0.0,0.02
11ef9fa9e8936df497e60acdfb026a8f,Wrigleys Eclipse Mints Peppermint,0.0,0.03,1231068619691484.0,-0.0,-0.01,0.02,1111627989620137.1,-0.0,-0.0
