uuid,client_id,first_name,last_name,code,company,business_number,birthday,gender,allow_marketing_emails,billing_contact_id,delivery_contact_id,invoice_message,comments,loyalty,loyalty_rate,loyalty_points,disable_promotions,require_order_reference,account_limit,current_owing,override_customer_group,merged_into,created_at,updated_at,billing_uuid,billing_address_street_1,billing_address_street_2,billing_address_suburb,billing_address_city,billing_address_postcode,billing_address_state,billing_address_country,billing_email,billing_fax,billing_phone,billing_mobile,billing_website,billing_twitter,billing_facebook,delivery_uuid,delivery_address_street_1,delivery_address_street_2,delivery_address_suburb,delivery_address_city,delivery_address_postcode,delivery_address_state,delivery_address_country,delivery_email,delivery_fax,delivery_phone,delivery_mobile,delivery_website,delivery_twitter,delivery_facebook,last_purchase_date,customer_group,customer_group_name,pricelist_uuid,pricelist_name
11ef9fa9f76542128c4f0acdfb026a8f,,Hau,,0401367987,,,,,,11ef9fa9e7c465b8b4690acdfb026a8f,11ef9fa9e835c38497420acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c465b8b4690acdfb026a8f,," ",,,,,,,,0401367987,0401367987,,,,11ef9fa9e835c38497420acdfb026a8f,," ",,,,,,,,0401367987,0401367987,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765426ca34a0acdfb026a8f,,"Anh Thanh",Ktv,0411487179342,,,,,,11ef9fa9e7c46612b0f10acdfb026a8f,11ef9fa9e835c3de9eb20acdfb026a8f,,,FALSE,0,0,FALSE,FALSE,20000,1,TRUE,,2024-11-10T21:23:02.000000Z,2025-03-03T06:57:35.000000Z,11ef9fa9e7c46612b0f10acdfb026a8f,," ",,,,,,zenben1986@gmail.com,,,,,,,11ef9fa9e835c3de9eb20acdfb026a8f,," ",,,,,,,,,,,,,"2025-02-28 08:03:15",11ef9fa9f6ee6c5aae810acdfb026a8f,Restaurant,,
11ef9fa9f76542c6b40f0acdfb026a8f,,"Chi Pham",,0433239061,,,,,,11ef9fa9e7c46662800e0acdfb026a8f,11ef9fa9e835c4428db90acdfb026a8f,,,TRUE,0,152,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46662800e0acdfb026a8f,," ",,,,,,,,0433239061,0433239061,,,,11ef9fa9e835c4428db90acdfb026a8f,," ",,,,,,,,0433239061,0433239061,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765432a8c6f0acdfb026a8f,,"George Sebastian",,0459783945,,,,,,11ef9fa9e7c466bcb86d0acdfb026a8f,11ef9fa9e835c49c9eaf0acdfb026a8f,,,TRUE,0,294.99,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-07-05T06:04:59.000000Z,11ef9fa9e7c466bcb86d0acdfb026a8f,," ",,,,,,,,0459783945,0459783945,,,,11ef9fa9e835c49c9eaf0acdfb026a8f,," ",,,,,,,,0459783945,0459783945,,,,"2025-07-05 06:04:58",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765437a8b370acdfb026a8f,,"Karmoh dorlleh",,0420252770,,,,,,11ef9fa9e7c4671694020acdfb026a8f,11ef9fa9e835c4f69a5c0acdfb026a8f,,,TRUE,0,248.18,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-08-15T09:38:33.000000Z,11ef9fa9e7c4671694020acdfb026a8f,," ",,,,,,,,0420252770,0420252770,,,,11ef9fa9e835c4f69a5c0acdfb026a8f,," ",,,,,,,,0420252770,0420252770,,,,"2025-08-15 09:38:33",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654438b6530acdfb026a8f,,casey,,0432744675,,,,,,11ef9fa9e7c467caa4480acdfb026a8f,11ef9fa9e835c5aa926e0acdfb026a8f,,,TRUE,0,695.44,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-09-14T06:58:51.000000Z,11ef9fa9e7c467caa4480acdfb026a8f,," ",,,,,,,,0432744675,0432744675,,,,11ef9fa9e835c5aa926e0acdfb026a8f,," ",,,,,,,,0432744675,0432744675,,,,"2025-09-14 06:58:51",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654492aa350acdfb026a8f,,"Ben Davey",,0450728351,,,,,,11ef9fa9e7c46824be440acdfb026a8f,11ef9fa9e835c5fa96e80acdfb026a8f,,,TRUE,0,133.24,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-10-02T02:29:35.000000Z,11ef9fa9e7c46824be440acdfb026a8f,," ",,,,,,,,0450728351,0450728351,,,,11ef9fa9e835c5fa96e80acdfb026a8f,," ",,,,,,,,0450728351,0450728351,,,,"2025-10-02 02:29:35",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76544f6a6770acdfb026a8f,,"tony tran",,0458122888,,,,,,11ef9fa9e7c46874a68e0acdfb026a8f,11ef9fa9e835c65eb46a0acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46874a68e0acdfb026a8f,," ",,,,,,,,0458122888,0458122888,,,,11ef9fa9e835c65eb46a0acdfb026a8f,," ",,,,,,,,0458122888,0458122888,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654546b2870acdfb026a8f,,daman,,0468318484,,,,,,11ef9fa9e7c468d8a0000acdfb026a8f,11ef9fa9e835c6b8819f0acdfb026a8f,,,TRUE,0,49.98,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c468d8a0000acdfb026a8f,," ",,,,,,,,0468318484,0468318484,,,,11ef9fa9e835c6b8819f0acdfb026a8f,," ",,,,,,,,0468318484,0468318484,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76545a0b5590acdfb026a8f,,Tristan,,0424828623,,,,,,11ef9fa9e7c46932838d0acdfb026a8f,11ef9fa9e835c712b17c0acdfb026a8f,,,TRUE,0,52,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46932838d0acdfb026a8f,," ",,,,,,,,0424828623,0424828623,,,,11ef9fa9e835c712b17c0acdfb026a8f,," ",,,,,,,,0424828623,0424828623,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76545fab3e40acdfb026a8f,,"Tony Vo",,0432114017,,,,,,11ef9fa9e7c4698281dc0acdfb026a8f,11ef9fa9e835c76c883f0acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c4698281dc0acdfb026a8f,," ",,,,,,,,0432114017,0432114017,,,,11ef9fa9e835c76c883f0acdfb026a8f,," ",,,,,,,,0432114017,0432114017,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654654b02c0acdfb026a8f,,justin,,0403749004,,,,,,11ef9fa9e7c469dc968d0acdfb026a8f,11ef9fa9e835c7c6a0b80acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c469dc968d0acdfb026a8f,," ",,,,,,,,0403749004,0403749004,,,,11ef9fa9e835c7c6a0b80acdfb026a8f,," ",,,,,,,,0403749004,0403749004,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76546ae93f40acdfb026a8f,,"Chris P",,0411222333,,,,,,11ef9fa9e7c46a368eb40acdfb026a8f,11ef9fa9e835c82096a90acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46a368eb40acdfb026a8f,," ",,,,,,,,0411222333,0411222333,,,,11ef9fa9e835c82096a90acdfb026a8f,," ",,,,,,,,0411222333,0411222333,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654708b3300acdfb026a8f,,"Chris P",,0403584088,,,,,,11ef9fa9e7c46a909bcb0acdfb026a8f,11ef9fa9e835c884874c0acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46a909bcb0acdfb026a8f,," ",,,,,,,,0403584088,0403584088,,,,11ef9fa9e835c884874c0acdfb026a8f,," ",,,,,,,,0403584088,0403584088,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76547629efb0acdfb026a8f,,"Michelle Tang Nguyen",,0451615325,,,,,,11ef9fa9e7c46aea879b0acdfb026a8f,11ef9fa9e835c8deb1a20acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46aea879b0acdfb026a8f,," ",,,,,,,,0451615325,0451615325,,,,11ef9fa9e835c8deb1a20acdfb026a8f,," ",,,,,,,,0451615325,0451615325,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76547bcb2720acdfb026a8f,,angie,,0425843112,,,,,,11ef9fa9e7c46b3ab29f0acdfb026a8f,11ef9fa9e835c938b2370acdfb026a8f,,,TRUE,0,67.99,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46b3ab29f0acdfb026a8f,," ",,,,,,,,0425843112,0425843112,,,,11ef9fa9e835c938b2370acdfb026a8f,," ",,,,,,,,0425843112,0425843112,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76548169bb70acdfb026a8f,,"Youssef faltas",,0490041014,,,,,,11ef9fa9e7c46b94b8510acdfb026a8f,11ef9fa9e835c99294c70acdfb026a8f,,,TRUE,0,22,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-03-15T09:12:54.000000Z,11ef9fa9e7c46b94b8510acdfb026a8f,," ",,,,,,,,0490041014,0490041014,,,,11ef9fa9e835c99294c70acdfb026a8f,," ",,,,,,,,0490041014,0490041014,,,,"2025-03-15 09:12:54",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765487a82c10acdfb026a8f,,"Krishna c",,0420419951,,,,,,11ef9fa9e7c46bee85230acdfb026a8f,11ef9fa9e835c9ec89420acdfb026a8f,,,TRUE,0,486.96,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-08-05T03:10:00.000000Z,11ef9fa9e7c46bee85230acdfb026a8f,," ",,,,,,,,0420419951,0420419951,,,,11ef9fa9e835c9ec89420acdfb026a8f,," ",,,,,,,,0420419951,0420419951,,,,"2025-08-05 03:10:00",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76548d4b3e20acdfb026a8f,,Thi,,0424665335,,,,,,11ef9fa9e7c46c3e8e0e0acdfb026a8f,11ef9fa9e835ca3cb7280acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46c3e8e0e0acdfb026a8f,," ",,,,,,,,0424665335,0424665335,,,,11ef9fa9e835ca3cb7280acdfb026a8f,," ",,,,,,,,0424665335,0424665335,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765498887280acdfb026a8f,,"satoru gojo",,0478680780,,,,,,11ef9fa9e7c46c98b5f80acdfb026a8f,11ef9fa9e835ca968a6f0acdfb026a8f,,,TRUE,0,61,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46c98b5f80acdfb026a8f,," ",,,,,,,,0478680780,0478680780,,,,11ef9fa9e835ca968a6f0acdfb026a8f,," ",,,,,,,,0478680780,0478680780,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76549e293880acdfb026a8f,,"Thu Tran",,0450585254,,,,,,11ef9fa9e7c46ce8b3110acdfb026a8f,11ef9fa9e835cafa8adc0acdfb026a8f,,,TRUE,0,1480,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-10-07T06:03:57.000000Z,11ef9fa9e7c46ce8b3110acdfb026a8f,," ",,,,,,,,0450585254,0450585254,,,,11ef9fa9e835cafa8adc0acdfb026a8f,," ",,,,,,,,0450585254,0450585254,,,,"2025-10-07 06:03:57",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654a3c92980acdfb026a8f,,"Davinderjeet Hehar",,0402759681,,,,,,11ef9fa9e7c46d42b8bd0acdfb026a8f,11ef9fa9e835cb54ac530acdfb026a8f,,,TRUE,0,401.07,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-10-06T06:35:04.000000Z,11ef9fa9e7c46d42b8bd0acdfb026a8f,," ",,,,,,,,0402759681,0402759681,,,,11ef9fa9e835cb54ac530acdfb026a8f,," ",,,,,,,,0402759681,0402759681,,,,"2025-10-06 06:35:03",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654a9693dc0acdfb026a8f,,"jagjeet singh",,0451297976,,,,,,11ef9fa9e7c46d929c2b0acdfb026a8f,11ef9fa9e835cba496b00acdfb026a8f,,,TRUE,0,130,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46d929c2b0acdfb026a8f,," ",,,,,,,,0451297976,0451297976,,,,11ef9fa9e835cba496b00acdfb026a8f,," ",,,,,,,,0451297976,0451297976,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654af09bb30acdfb026a8f,,b,,0425408817,,,,,,11ef9fa9e7c46dec99760acdfb026a8f,11ef9fa9e835cc08aef00acdfb026a8f,,,TRUE,0,20,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46dec99760acdfb026a8f,," ",,,,,,,,0425408817,0425408817,,,,11ef9fa9e835cc08aef00acdfb026a8f,," ",,,,,,,,0425408817,0425408817,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654b4abd830acdfb026a8f,,"sally prinn",,0491483628,,,,,,11ef9fa9e7c46e3cad870acdfb026a8f,11ef9fa9e835cc62926a0acdfb026a8f,,,TRUE,0,165.5,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-03-18T06:44:56.000000Z,11ef9fa9e7c46e3cad870acdfb026a8f,," ",,,,,,,,0491483628,0491483628,,,,11ef9fa9e835cc62926a0acdfb026a8f,," ",,,,,,,,0491483628,0491483628,,,,"2025-03-18 06:44:56",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654baeb41a0acdfb026a8f,,vinit,,0416672347,,,,,,11ef9fa9e7c46e968d0a0acdfb026a8f,11ef9fa9e835ccbcbda30acdfb026a8f,,,TRUE,0,121.73,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-06-09T10:27:13.000000Z,11ef9fa9e7c46e968d0a0acdfb026a8f,," ",,,,,,,,0416672347,0416672347,,,,11ef9fa9e835ccbcbda30acdfb026a8f,," ",,,,,,,,0416672347,0416672347,,,,"2025-06-09 10:27:13",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654c088d990acdfb026a8f,,"Darwin Castro",,0431496461,,,,,,11ef9fa9e7c46ef0a53f0acdfb026a8f,11ef9fa9e835cd16ba050acdfb026a8f,,,TRUE,0,230,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-23T10:30:48.000000Z,11ef9fa9e7c46ef0a53f0acdfb026a8f,," ",,,,,,,,0431496461,0431496461,,,,11ef9fa9e835cd16ba050acdfb026a8f,," ",,,,,,,,0431496461,0431496461,,,,"2024-11-23 10:30:47",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654c62b5c70acdfb026a8f,,"jaspreet singh",,0469886272,,,,,,11ef9fa9e7c46f4a85170acdfb026a8f,11ef9fa9e835cd70b58b0acdfb026a8f,,,TRUE,0,15,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46f4a85170acdfb026a8f,," ",,,,,,,,0469886272,0469886272,,,,11ef9fa9e835cd70b58b0acdfb026a8f,," ",,,,,,,,0469886272,0469886272,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654cbcbfe10acdfb026a8f,,"Alan Tan",,0419168182,,,,,,11ef9fa9e7c46f9aa7f60acdfb026a8f,11ef9fa9e835cdca80c50acdfb026a8f,,,TRUE,0,7020,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c46f9aa7f60acdfb026a8f,," ",,,,,,,,0419168182,0419168182,,,,11ef9fa9e835cdca80c50acdfb026a8f,," ",,,,,,,,0419168182,0419168182,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654d16bba00acdfb026a8f,,"John Standing",,0413859230,,,,,,11ef9fa9e7c46ff4907e0acdfb026a8f,11ef9fa9e835ce1ab05e0acdfb026a8f,,,TRUE,0,290.63,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-09-12T02:49:57.000000Z,11ef9fa9e7c46ff4907e0acdfb026a8f,," ",,,,,,,,0413859230,0413859230,,,,11ef9fa9e835ce1ab05e0acdfb026a8f,," ",,,,,,,,0413859230,0413859230,,,,"2025-09-12 02:49:57",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654d70b4790acdfb026a8f,,"andrew sexton",,0413047255,,,,,,11ef9fa9e7c47044bc0a0acdfb026a8f,11ef9fa9e835ce7491850acdfb026a8f,,,TRUE,0,318,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-06-20T06:05:08.000000Z,11ef9fa9e7c47044bc0a0acdfb026a8f,," ",,,,,,,,0413047255,0413047255,,,,11ef9fa9e835ce7491850acdfb026a8f,," ",,,,,,,,0413047255,0413047255,,,,"2025-06-20 06:05:07",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654dcabc630acdfb026a8f,,Kerry,,0408520387,,,,,,11ef9fa9e7c4709e839b0acdfb026a8f,11ef9fa9e835ced8ad9b0acdfb026a8f,,,TRUE,0,189.98,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c4709e839b0acdfb026a8f,," ",,,,,,,,0408520387,0408520387,,,,11ef9fa9e835ced8ad9b0acdfb026a8f,," ",,,,,,,,0408520387,0408520387,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654e2482660acdfb026a8f,,"Kelly Larkins",,0480680839,,,,,,11ef9fa9e7c470f8aa8b0acdfb026a8f,11ef9fa9e835cf329dfc0acdfb026a8f,,,TRUE,0,40,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c470f8aa8b0acdfb026a8f,," ",,,,,,,,0480680839,0480680839,,,,11ef9fa9e835cf329dfc0acdfb026a8f,," ",,,,,,,,0480680839,0480680839,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654f3cbb3e0acdfb026a8f,,Brandon,,0402844846,,,,,,11ef9fa9e7c4715294530acdfb026a8f,11ef9fa9e835cf8c9c9d0acdfb026a8f,,,TRUE,0,239,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-09-24T12:32:14.000000Z,11ef9fa9e7c4715294530acdfb026a8f,," ",,,,,,,,0402844846,0402844846,,,,11ef9fa9e835cf8c9c9d0acdfb026a8f,," ",,,,,,,,0402844846,0402844846,,,,"2025-09-24 12:32:13",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7654ff09e950acdfb026a8f,,"Annie belcher",,0481177065,,,,,,11ef9fa9e7c471a29aad0acdfb026a8f,11ef9fa9e835cfe6a3450acdfb026a8f,,,TRUE,0,331.41,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-09-11T02:34:17.000000Z,11ef9fa9e7c471a29aad0acdfb026a8f,," ",,,,,,,,0481177065,0481177065,,,,11ef9fa9e835cfe6a3450acdfb026a8f,," ",,,,,,,,0481177065,0481177065,,,,"2025-09-11 02:34:16",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765504a8cd10acdfb026a8f,,"Chu' Chau","Pho House",0411487179347,,,,,,11ef9fa9e7c471fca7530acdfb026a8f,11ef9fa9e835d040a5e20acdfb026a8f,,,FALSE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c471fca7530acdfb026a8f,," ",,,,,,,,,,,,,11ef9fa9e835d040a5e20acdfb026a8f,," ",,,,,,,,,,,,,"2025-10-08 06:09:14",11ef9fa9f6ee6c5aae810acdfb026a8f,Restaurant,,
11ef9fa9f76550aeb40c0acdfb026a8f,,"Nav Singh",,0424880249,,,,,,11ef9fa9e7c472b0a1650acdfb026a8f,11ef9fa9e835d0fea3450acdfb026a8f,,,TRUE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c472b0a1650acdfb026a8f,," ",,,,,,,,0424880249,0424880249,,,,11ef9fa9e835d0fea3450acdfb026a8f,," ",,,,,,,,0424880249,0424880249,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7655108bac70acdfb026a8f,,"Timothy Doran",,0412452599,,,,,,11ef9fa9e7c4730a85e40acdfb026a8f,11ef9fa9e835d158b7d10acdfb026a8f,,,TRUE,0,276.99,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-12-21T03:19:58.000000Z,11ef9fa9e7c4730a85e40acdfb026a8f,," ",,,,,,,,0412452599,0412452599,,,,11ef9fa9e835d158b7d10acdfb026a8f,," ",,,,,,,,0412452599,0412452599,,,,"2024-12-21 03:19:57",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765516cb7890acdfb026a8f,,MLG,,0405023955,,,,,,11ef9fa9e7c4735a893e0acdfb026a8f,11ef9fa9e835d1b280d10acdfb026a8f,,,FALSE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-03-06T03:48:13.000000Z,11ef9fa9e7c4735a893e0acdfb026a8f,," ",,,,,,,,0405023955,0405023955,,,,11ef9fa9e835d1b280d10acdfb026a8f,," ",,,,,,,,0405023955,0405023955,,,,,11ef9fa9f6ee6aa285990acdfb026a8f,W2R,,
11ef9fa9f76551c682380acdfb026a8f,,"Soyoung Lee",,0490112927,,,,,,11ef9fa9e7c473b4a5520acdfb026a8f,11ef9fa9e835d2169ebd0acdfb026a8f,,,TRUE,0,45,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2024-11-12T20:38:58.000000Z,11ef9fa9e7c473b4a5520acdfb026a8f,," ",,,,,,,,0490112927,0490112927,,,,11ef9fa9e835d2169ebd0acdfb026a8f,," ",,,,,,,,0490112927,0490112927,,,,,11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76552209ffc0acdfb026a8f,,"Narinder paul",,0470013903,,,,,,11ef9fa9e7c4740eb9130acdfb026a8f,11ef9fa9e835d270bcdc0acdfb026a8f,,,TRUE,0,66,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-10-09T09:01:18.000000Z,11ef9fa9e7c4740eb9130acdfb026a8f,," ",,,,,,,,0470013903,0470013903,,,,11ef9fa9e835d270bcdc0acdfb026a8f,," ",,,,,,,,0470013903,0470013903,,,,"2025-10-09 09:01:18",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7655284bed60acdfb026a8f,,"Robyn Bourchier",,0402253746,,,,,,11ef9fa9e7c4745e9c040acdfb026a8f,11ef9fa9e835d2cabbb30acdfb026a8f,,,TRUE,0,83.99,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-04-16T05:26:48.000000Z,11ef9fa9e7c4745e9c040acdfb026a8f,," ",,,,,,,,0402253746,0402253746,,,,11ef9fa9e835d2cabbb30acdfb026a8f,," ",,,,,,,,0402253746,0402253746,,,,"2025-04-16 05:26:48",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f76552de84b60acdfb026a8f,,"tien t nguyen",,0450802567,,,,,,11ef9fa9e7c474b8b1cb0acdfb026a8f,11ef9fa9e835d32482b10acdfb026a8f,,,TRUE,0,628,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-01-18T11:49:34.000000Z,11ef9fa9e7c474b8b1cb0acdfb026a8f,," ",,,,,,,,0450802567,0450802567,,,,11ef9fa9e835d32482b10acdfb026a8f,," ",,,,,,,,0450802567,0450802567,,,,"2025-01-18 11:49:34",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f7655338a3250acdfb026a8f,,"tuoi v nguyen",,0422875493,,,,,,11ef9fa9e7c4750887d00acdfb026a8f,11ef9fa9e835d37e9d0f0acdfb026a8f,,,TRUE,0,468,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-06-10T03:28:56.000000Z,11ef9fa9e7c4750887d00acdfb026a8f,," ",,,,,,,,0422875493,0422875493,,,,11ef9fa9e835d37e9d0f0acdfb026a8f,," ",,,,,,,,0422875493,0422875493,,,,"2025-06-10 03:28:55",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
11ef9fa9f765539cb92f0acdfb026a8f,,ThuNguyen,,8490613454,,,,,,11ef9fa9e7c47562931b0acdfb026a8f,11ef9fa9e835d3d890780acdfb026a8f,,,FALSE,0,0,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-03-06T03:48:13.000000Z,11ef9fa9e7c47562931b0acdfb026a8f,," ",,,,,,,,8490613454,8490613454,,,,11ef9fa9e835d3d890780acdfb026a8f,," ",,,,,,,,8490613454,8490613454,,,,,11ef9fa9f6ee6aa285990acdfb026a8f,W2R,,
11ef9fa9f76553f6bb770acdfb026a8f,,"Glen Graham",,0425731206,,,,,,11ef9fa9e7c475b28f760acdfb026a8f,11ef9fa9e835d432a1c90acdfb026a8f,,,TRUE,0,142.18,FALSE,0,,0,FALSE,,2024-11-10T21:23:02.000000Z,2025-10-08T03:58:27.000000Z,11ef9fa9e7c475b28f760acdfb026a8f,," ",,,,,,,,0425731206,0425731206,,,,11ef9fa9e835d432a1c90acdfb026a8f,," ",,,,,,,,0425731206,0425731206,,,,"2025-10-08 03:58:27",11ef9fa9f6ee6cbe91270acdfb026a8f,Retail,,
