transfer_id,sender,sender_id,receiver,receiver_id,outlet,outlet_id,transferee,transferee_id,vendor_connection,vendor_connection_id,order_date,due_date,order_number,reference,notes,internal_notes,sent_at,received_at,product_id,cost,fees,freight,payment_fees,total_quantity,tax,ordered_quantity,ordered_items,ordered_cases,received_quantity,received_items,received_cases,case_quantity,transferred_items,transferred_cases,transferred_quantity
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856ab30958b0acdfb026a8f,$81.66,$0.00,$0.00,$0.00,6,$7.42,6,0,1,6,0,1,6,0,-1,-6
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856abe4b0250acdfb026a8f,$94.83,$0.00,$0.00,$0.00,6,$8.62,6,0,1,6,0,1,6,0,-1,-6
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856abe4b0250acdfb026a8f,$94.83,$0.00,$0.00,$0.00,6,$8.62,6,0,1,6,0,1,6,0,-1,-6
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856ac3ebc230acdfb026a8f,$244.98,$0.00,$0.00,$0.00,18,$22.27,18,0,3,18,0,3,6,0,0,0
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856ac3ebc230acdfb026a8f,$244.98,$0.00,$0.00,$0.00,18,$22.27,18,0,3,18,0,3,6,0,-3,-18
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856af0489550acdfb026a8f,$28.37,$0.00,$0.00,$0.00,6,$2.58,6,0,1,6,0,1,6,0,-1,-6
11f0814be209a9069266062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,25/08/2025,,KDD5R8,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:44,,11ef9fa9e856af0489550acdfb026a8f,$28.37,$0.00,$0.00,$0.00,6,$2.58,6,0,1,6,0,1,6,0,-1,-6
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856b22491160acdfb026a8f,$86.90,$0.00,$0.00,$0.00,6,$7.90,6,0,1,6,0,1,6,0,0,0
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856b22491160acdfb026a8f,$86.90,$0.00,$0.00,$0.00,6,$7.90,6,0,1,6,0,1,6,0,-1,-6
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856b27e8d5e0acdfb026a8f,$176.20,$0.00,$0.00,$0.00,12,$16.02,12,0,2,12,0,2,6,0,0,0
11f08147240565028b69062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,25/08/2025,,0IG90S,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:13,,11ef9fa9e856b27e8d5e0acdfb026a8f,$176.20,$0.00,$0.00,$0.00,12,$16.02,12,0,2,12,0,2,6,0,-2,-12
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856b27e8d5e0acdfb026a8f,$88.10,$0.00,$0.00,$0.00,6,$8.01,6,0,1,6,0,1,6,0,-1,-6
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856b27e8d5e0acdfb026a8f,$88.10,$0.00,$0.00,$0.00,6,$8.01,6,0,1,6,0,1,6,0,-1,-6
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856b27e8d5e0acdfb026a8f,$88.10,$0.00,$0.00,$0.00,6,$8.01,6,0,1,6,0,1,6,0,-1,-6
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856bbe8997f0acdfb026a8f,$50.70,$0.00,$0.00,$0.00,6,$4.61,6,0,1,6,0,1,6,0,0,0
11f08147240565028b69062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,25/08/2025,,0IG90S,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:13,,11ef9fa9e856bf44af520acdfb026a8f,$166.95,$0.00,$0.00,$0.00,120,$15.18,120,0,5,120,0,5,24,0,-5,-120
11f08147d8c94fdaa68c0ab322a073e7,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,,,,,25/08/2025,,C1E4C4,,,,25/08/2025 11:49,,11ef9fa9e856bf44af520acdfb026a8f,$166.95,$0.00,$0.00,$0.00,120,$15.18,120,0,5,120,0,5,24,0,-5,-120
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856bf44af520acdfb026a8f,$166.95,$0.00,$0.00,$0.00,120,$15.18,120,0,5,120,0,5,24,0,-5,-120
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856bf44af520acdfb026a8f,$166.95,$0.00,$0.00,$0.00,120,$15.18,120,0,5,120,0,5,24,0,-5,-120
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856bf44af520acdfb026a8f,$166.95,$0.00,$0.00,$0.00,120,$15.18,120,0,5,120,0,5,24,0,-5,-120
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856bf44af520acdfb026a8f,$33.39,$0.00,$0.00,$0.00,24,$3.04,24,0,1,24,0,1,24,0,-1,-24
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856c732b6b70acdfb026a8f,$25.00,$0.00,$0.00,$0.00,12,$2.27,12,0,1,12,0,1,12,0,-1,-12
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856c732b6b70acdfb026a8f,$25.00,$0.00,$0.00,$0.00,12,$2.27,12,0,1,12,0,1,12,0,-1,-12
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856d39eab9a0acdfb026a8f,$408.00,$0.00,$0.00,$0.00,12,$37.09,12,0,1,12,0,1,12,0,0,0
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856d39eab9a0acdfb026a8f,$408.00,$0.00,$0.00,$0.00,12,$37.09,12,0,1,12,0,1,12,0,-1,-12
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856d39eab9a0acdfb026a8f,$408.00,$0.00,$0.00,$0.00,12,$37.09,12,0,1,12,0,1,12,0,-1,-12
11f08147d8c94fdaa68c0ab322a073e7,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,,,,,25/08/2025,,C1E4C4,,,,25/08/2025 11:49,,11ef9fa9e856e66883640acdfb026a8f,$58.43,$0.00,$0.00,$0.00,6,$5.31,6,0,1,6,0,1,6,0,-1,-6
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856e66883640acdfb026a8f,$58.43,$0.00,$0.00,$0.00,6,$5.31,6,0,1,6,0,1,6,0,-1,-6
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856e66883640acdfb026a8f,$58.43,$0.00,$0.00,$0.00,6,$5.31,6,0,1,6,0,1,6,0,-1,-6
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856eaaa949d0acdfb026a8f,$66.82,$0.00,$0.00,$0.00,6,$6.07,6,0,1,6,0,1,6,0,-1,-6
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856eb049f5d0acdfb026a8f,$198.45,$0.00,$0.00,$0.00,18,$18.04,18,0,3,18,0,3,6,0,-3,-18
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856eb5eb9040acdfb026a8f,$64.80,$0.00,$0.00,$0.00,6,$5.89,6,0,1,6,0,1,6,0,-1,-6
11f08147240565028b69062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,25/08/2025,,0IG90S,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:13,,11ef9fa9e856ebae884b0acdfb026a8f,$64.62,$0.00,$0.00,$0.00,6,$5.87,6,0,1,6,0,1,6,0,-1,-6
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856eed8b1bd0acdfb026a8f,$91.24,$0.00,$0.00,$0.00,48,$8.29,48,0,2,48,0,2,24,0,-2,-48
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856fd8893d10acdfb026a8f,$343.56,$0.00,$0.00,$0.00,168,$31.23,168,0,7,168,0,7,24,0,0,0
11f08147240565028b69062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,25/08/2025,,0IG90S,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:13,,11ef9fa9e856fd8893d10acdfb026a8f,$490.80,$0.00,$0.00,$0.00,240,$44.62,240,0,10,240,0,10,24,0,-10,-240
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856fd8893d10acdfb026a8f,$490.80,$0.00,$0.00,$0.00,240,$44.62,240,0,10,240,0,10,24,0,-10,-240
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856fd8893d10acdfb026a8f,$981.60,$0.00,$0.00,$0.00,480,$89.24,480,0,20,480,0,20,24,0,-20,-480
11f0814be209a9069266062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,25/08/2025,,KDD5R8,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:44,,11ef9fa9e856fd8893d10acdfb026a8f,"$1,472.40",$0.00,$0.00,$0.00,720,$133.85,720,0,30,720,0,30,24,0,-30,-720
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856fd8893d10acdfb026a8f,$245.40,$0.00,$0.00,$0.00,120,$22.31,120,0,5,120,0,5,24,0,-5,-120
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856fd8893d10acdfb026a8f,$736.20,$0.00,$0.00,$0.00,360,$66.93,360,0,15,360,0,15,24,0,-15,-360
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856fd8893d10acdfb026a8f,$343.56,$0.00,$0.00,$0.00,168,$31.23,168,0,7,168,0,7,24,0,-7,-168
11f08149eaf990a08b48062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,25/08/2025,,VJZGY5,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:38,,11ef9fa9e856fe3c82790acdfb026a8f,$242.10,$0.00,$0.00,$0.00,120,$22.01,120,0,5,120,0,5,24,0,-5,-120
11f0814be209a9069266062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,25/08/2025,,KDD5R8,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:44,,11ef9fa9e856fe3c82790acdfb026a8f,$242.10,$0.00,$0.00,$0.00,120,$22.01,120,0,5,120,0,5,24,0,-5,-120
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856fe3c82790acdfb026a8f,$96.84,$0.00,$0.00,$0.00,48,$8.80,48,0,2,48,0,2,24,0,-2,-48
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856fe3c82790acdfb026a8f,$484.20,$0.00,$0.00,$0.00,240,$44.02,240,0,10,240,0,10,24,0,-10,-240
11f081586065a94291ad02c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,25/08/2025,,IVQEB6,1st delivery 25/8,,1st delivery 25/8,25/08/2025 12:22,,11ef9fa9e856fe3c82790acdfb026a8f,$387.36,$0.00,$0.00,$0.00,192,$35.21,192,0,8,192,0,8,24,0,-8,-192
11f07bd6bf61e14abafa02924b7c0f13,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,18/08/2025,,OAOTX9,1st delivery 18/8,,1st delivery 18/8,18/08/2025 12:07,25/08/2025 13:20,11ef9fa9e856fe9693710acdfb026a8f,$388.92,$0.00,$0.00,$0.00,210,$35.36,210,0,7,210,0,7,30,0,0,0
11f08147240565028b69062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,25/08/2025,,0IG90S,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:13,,11ef9fa9e856fe9693710acdfb026a8f,"$1,111.20",$0.00,$0.00,$0.00,600,$101.02,600,0,20,600,0,20,30,0,-20,-600
11f08147d8c94fdaa68c0ab322a073e7,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,,,,,25/08/2025,,C1E4C4,,,,25/08/2025 11:49,,11ef9fa9e856fe9693710acdfb026a8f,$166.68,$0.00,$0.00,$0.00,90,$15.15,90,0,3,90,0,3,30,0,-3,-90
11f08147d99d4bfaacd1062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,Bottle O Endeavour Hills,11f008521fd26e80a3ae025d1881b26f,,,,,25/08/2025,,ZYFJ1T,Xfer Inv 25/08,,Xfer Inv 25/08,25/08/2025 10:14,,11ef9fa9e856fe9693710acdfb026a8f,"$1,000.08",$0.00,$0.00,$0.00,540,$90.92,540,0,18,540,0,18,30,0,-18,-540
11f0814be209a9069266062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,25/08/2025,,KDD5R8,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:44,,11ef9fa9e856fe9693710acdfb026a8f,$555.60,$0.00,$0.00,$0.00,300,$50.51,300,0,10,300,0,10,30,0,-10,-300
11f0814f79349d42956d060cc7a21933,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,Harry Brown Ferntree Gully,11f008521fe6376cbcf0025d1881b26f,,,,,25/08/2025,,V4N9EX,,,,25/08/2025 11:24,,11ef9fa9e856fe9693710acdfb026a8f,"$1,000.08",$0.00,$0.00,$0.00,540,$90.92,540,0,18,540,0,18,30,0,-18,-540
11f0815837558626a44002c9603be5e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,25/08/2025,,FPZGU4,1st delivery Xfer 25/08,,1st delivery Xfer 25/08,25/08/2025 12:24,,11ef9fa9e856fe9693710acdfb026a8f,$277.80,$0.00,$0.00,$0.00,150,$25.25,150,0,5,150,0,5,30,0,-5,-150
11f0814be209a9069266062017b0f483,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,25/08/2025,,KDD5R8,1st delivery 25/8,,1st delivery 25/8,25/08/2025 10:44,,11ef9fa9e857026a80fa0acdfb026a8f,$394.30,$0.00,$0.00,$0.00,48,$35.85,48,0,2,48,0,2,24,0,-2,-48
